"","id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
"10761",106037261,"2022-02-02","javier106","visitante",8,-34.8421537317,-55.3006978614,"Maldonado","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"10762",106037262,"2022-02-02","javier106","visitante",8,-34.8421537317,-55.3006978614,"Maldonado","Aves","Tyrannidae","Nengetus cinereus",19,"Alta",20,"Mediano","LC","LC"
"10822",106173250,"2022-01-17","abelardomendesjr","visitante",91,-34.9039972314,-56.2117746341,"Montevideo","Aves","Troglodytidae","Troglodytes aedon",19,"Alta",10,"Pequeño","LC","LC"
"10823",106173736,"2022-01-18","abelardomendesjr","visitante",91,-34.9135909941,-56.1690673197,"Montevideo","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"10833",106209330,"2022-01-26","abelardomendesjr","visitante",91,-34.9092473262,-55.0446753274,"Maldonado","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"10853",106281007,"2022-01-30","camilagarciap","visitante",62,-34.4607189,-57.8339099,"Colonia","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"10854",106281705,"2022-01-30","camilagarciap","visitante",62,-34.4607189,-57.8339099,"Colonia","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"10861",106283393,"2022-01-31","camilagarciap","visitante",62,-34.0423394,-53.5473322,"Rocha","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"10862",106283806,"2022-01-31","camilagarciap","visitante",62,-34.0423394,-53.5473322,"Rocha","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"10863",106284032,"2022-01-31","camilagarciap","visitante",62,-34.0423394,-53.5473322,"Rocha","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"10865",106286229,"2022-02-01","camilagarciap","visitante",62,-34.0423394,-53.5473322,"Rocha","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"10866",106286644,"2022-02-01","camilagarciap","visitante",62,-34.0423394,-53.5473322,"Rocha","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"10867",106287908,"2022-02-01","camilagarciap","visitante",62,-34.0423394,-53.5473322,"Rocha","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"10869",106288612,"2022-02-01","camilagarciap","visitante",62,-34.0423394,-53.5473322,"Rocha","Aves","Fringillidae","Spinus magellanicus",19,"Alta",12,"Pequeño","LC","LC"
"10871",106288932,"2022-02-02","camilagarciap","visitante",62,-34.9363205,-54.9377826,"Maldonado","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"10872",106289230,"2022-02-02","camilagarciap","visitante",62,-34.9363205,-54.9377826,"Maldonado","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"10873",106289414,"2022-02-02","camilagarciap","visitante",62,-34.9363205,-54.9377826,"Maldonado","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"10887",106381545,"2022-02-06","javier106","visitante",8,-34.84416833,-55.29868003,"Maldonado","Aves","Fringillidae","Spinus magellanicus",19,"Alta",12,"Pequeño","LC","LC"
"10889",106395901,"2022-02-08","javier106","visitante",8,-34.8636984711,-55.2587229869,"Maldonado","Aves","Thraupidae","Microspingus cabanisi",19,"Alta",13,"Pequeño","LC","LC"
"11011",106471112,"2022-01-13","jorgejuanrueda","visitante",2,-31.8911391433,-58.1931909487,"Paysandú","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
"11012",106471117,"2022-01-13","jorgejuanrueda","visitante",2,-31.8802632929,-58.1944640145,"Paysandú","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"11013",106472084,"2022-02-09","javier106","visitante",8,-34.815315062,-55.2487340569,"Maldonado","Mammalia","Procyonidae","Nasua nasua",7,"Media",112,"Mediano","VU","LC"
"11014",106472209,"2022-02-08","javier106","visitante",8,-34.8656242032,-55.2577295154,"Maldonado","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"11018",106490534,"2022-02-02","javier106","visitante",8,-34.844173,-55.29874395,"Maldonado","Aves","Thraupidae","Rauenia bonariensis",19,"Alta",17,"Pequeño","LC","LC"
"11019",106490556,"2022-02-05","javier106","visitante",8,-34.84416661,-55.29878863,"Maldonado","Aves","Thraupidae","Thraupis sayaca",19,"Alta",15,"Pequeño","LC","LC"
"11020",106490605,"2022-02-03","javier106","visitante",8,-34.8660230862,-55.2571105957,"Maldonado","Aves","Cracidae","Penelope obscura",19,"Alta",69,"Grande","LC","LC"
"11023",106501114,"2022-02-10","javier106","visitante",8,-34.8446894011,-55.2989811914,"Maldonado","Aves","Thraupidae","Rauenia bonariensis",19,"Alta",17,"Pequeño","LC","LC"
"11024",106503421,"2010-10-16","fabio_olmos","visitante",248,-32.694091979,-58.1237151916,"Río Negro","Reptilia","Colubridae","Erythrolamprus poecilogyrus",19,"Alta",70,"Mediano","LC","NE"
"11028",106519506,"2018-03-04","charlie_myles","visitante",238,-34.8316838738,-56.0215677879,"Canelones","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"11149",106755133,"2012-02-23","laurabm2020","visitante",105,-31.4536129046,-57.9125901342,"Salto","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"11150",106755402,"2012-02-23","laurabm2020","visitante",105,-31.4554616655,-57.9115816236,"Salto","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"11151",106755403,"2012-02-23","laurabm2020","visitante",105,-31.4554637216,-57.9116070837,"Salto","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"11152",106757846,"2012-02-17","laurabm2020","visitante",105,-34.9152925116,-56.170719308,"Montevideo","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"11153",106758150,"2012-02-17","laurabm2020","visitante",105,-34.9268774171,-56.1658401837,"Montevideo","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"11154",106758151,"2012-02-17","laurabm2020","visitante",105,-34.9270269556,-56.1657355775,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"11167",106815866,"2022-02-15","javier106","visitante",8,-34.8441803455,-55.2988243103,"Maldonado","Mammalia","Muridae","Rattus rattus",19,"Alta",40,"Pequeño","LC","LC"
"11168",106816581,"2022-02-15","javier106","visitante",8,-34.84418773,-55.29879911,"Maldonado","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"11176",106876439,"2022-02-15","peltzi","visitante",203,-34.86275,-54.908405,"Maldonado","Mammalia","Canidae","Lycalopex gymnocercus",19,"Alta",97,"Mediano","NT","LC"
"11185",106949679,"2022-01-25","abelardomendesjr","visitante",91,-34.4453253801,-57.858071947,"Colonia","Aves","Fringillidae","Spinus magellanicus",19,"Alta",12,"Pequeño","LC","LC"
"11186",106950626,"2022-01-25","abelardomendesjr","visitante",91,-34.4463522658,-57.8551119259,"Colonia","Aves","Fringillidae","Spinus magellanicus",19,"Alta",12,"Pequeño","LC","LC"
"11191",106969851,"2022-02-18","javier106","visitante",8,-34.8426443291,-55.2998866345,"Maldonado","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"11192",106969852,"2022-02-17","javier106","visitante",8,-34.7991648449,-55.2798587259,"Maldonado","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"11193",106969853,"2022-02-17","javier106","visitante",8,-34.8013239508,-55.2743039758,"Maldonado","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
"11194",106969854,"2022-02-17","javier106","visitante",8,-34.8101706393,-55.2865218771,"Maldonado","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"11195",106969855,"2022-02-17","javier106","visitante",8,-34.8338455286,-55.2662975807,"Maldonado","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"11196",106969858,"2022-02-15","javier106","visitante",8,-34.8469963371,-55.3037123112,"Maldonado","Aves","Thraupidae","Rauenia bonariensis",19,"Alta",17,"Pequeño","LC","LC"
"11197",106970757,"2022-02-18","javier106","visitante",8,-34.8441202559,-55.298900387,"Maldonado","Aves","Parulidae","Setophaga pitiayumi",19,"Alta",9,"Pequeño","LC","LC"
"11204",106984277,"2022-02-18","javier106","visitante",8,-34.8439410595,-55.3004831652,"Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"11205",106984278,"2022-02-18","javier106","visitante",8,-34.8439916543,-55.2981442793,"Maldonado","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
"11206",106984279,"2022-02-18","javier106","visitante",8,-34.8438419646,-55.3024729895,"Maldonado","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"11207",106984280,"2022-02-18","javier106","visitante",8,-34.8440709017,-55.3026421564,"Maldonado","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
"11208",106991123,"2022-02-17","peltzi","visitante",203,-34.8450133333,-54.893895,"Maldonado","Mammalia","Dasypodidae","Dasypus novemcinctus",19,"Alta",70,"Mediano","LC","LC"
"11216",107011377,"2022-02-18","javier106","visitante",8,-34.7970713827,-55.3760207784,"Maldonado","Aves","Icteridae","Agelaioides badius",19,"Alta",18,"Pequeño","LC","LC"
"11220",107105579,"2022-02-20","javier106","visitante",8,-34.84406687,-55.29880456,"Maldonado","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"11221",107105621,"2022-02-19","javier106","visitante",8,-34.8738066942,-55.2779644355,"Maldonado","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"11227",107130036,"2014-12-31","uwekozina","visitante",288,-34.9329492605,-56.1601728661,"Montevideo","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"11228",107130038,"2014-12-31","uwekozina","visitante",288,-34.9329471771,-56.1601724432,"Montevideo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"11250",107151076,"2022-02-20","javier106","visitante",8,-34.6981412547,-55.3409762518,"Maldonado","Aves","Alcedinidae","Chloroceryle amazona",19,"Alta",26,"Mediano","LC","LC"
"11318",107341929,"2022-02-21","francoprimavesi","visitante",184,-34.8255956344,-54.9000746287,"Maldonado","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
"11348",107413449,"2022-02-21","javier106","visitante",8,-34.6805065437,-54.5625633049,"Maldonado","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
"11349",107413452,"2022-02-21","javier106","visitante",8,-34.5891744796,-54.5374088884,"Maldonado","Amphibia","Leptodactylidae","Leptodactylus latinasus",19,"Alta",4,"Pequeño","LC","LC"
"11350",107413454,"2022-02-22","javier106","visitante",8,-33.9074280964,-53.516360925,"Rocha","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"11351",107413455,"2022-02-23","javier106","visitante",8,-33.9043666797,-53.5128593445,"Rocha","Aves","Alcedinidae","Chloroceryle americana",19,"Alta",18,"Pequeño","LC","LC"
"11352",107413456,"2022-02-24","javier106","visitante",8,-34.6607463377,-54.193681802,"Rocha","Aves","Laridae","Rynchops niger",13,"Media",40,"Mediano","LC","LC"
"11353",107413457,"2022-02-24","javier106","visitante",8,-34.6644820373,-54.2355051027,"Rocha","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"11354",107413458,"2022-02-24","javier106","visitante",8,-34.6757118993,-54.2603181189,"Rocha","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
"11355",107413459,"2022-02-24","javier106","visitante",8,-34.6816168722,-54.2735647311,"Rocha","Aves","Scolopacidae","Calidris fuscicollis",19,"Alta",16,"Pequeño","LC","LC"
"11508",107718911,"2022-02-01","kvandergrift","visitante",432,-33.8757350367,-58.2328865398,"Colonia","Mammalia","Mustelidae","Lontra longicaudis",19,"Alta",114,"Mediano","NT","NT"
"11516",107740634,"2018-02-04","julian_dominguez","visitante",158,-34.9061111111,-56.1266666667,"Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"11517",107740780,"2018-02-04","julian_dominguez","visitante",158,-34.9061111111,-56.1266666667,"Montevideo","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"11518",107740841,"2018-02-04","julian_dominguez","visitante",158,-34.9061111111,-56.1263888889,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"11653",108521997,"2017-08-14","tom_riggle","visitante",166,-31.7289774846,-55.9960004931,"Tacuarembó","Aves","Threskiornithidae","Theristicus caudatus",19,"Alta",57,"Grande","LC","LC"
"11654",108522367,"2017-08-13","tom_riggle","visitante",166,-32.611800978,-55.8482776632,"Tacuarembó","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"11655",108522534,"2017-08-09","tom_riggle","visitante",166,-34.9130959415,-56.1670201798,"Montevideo","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"11736",108810176,"2022-03-15","bolivershagnastic","visitante",145,-34.71955,-56.5920916667,"San José","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"11737",108811930,"2022-03-15","bolivershagnastic","visitante",145,-34.71863,-56.6048616667,"San José","Aves","Columbidae","Columba livia",19,"Alta",33,"Mediano","NE","LC"
"11773",109088064,"2016-01-29","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"11774",109088173,"2016-01-23","marcela212","visitante",49,-34.4022642813,-53.7949412316,"Rocha","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"11775",109088310,"2014-02-17","marcela212","visitante",49,-34.3902829855,-53.7858146802,"Rocha","Aves","Charadriidae","Pluvialis dominica",19,"Alta",23,"Mediano","LC","LC"
"11776",109088419,"2016-01-29","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Thraupidae","Embernagra platensis",19,"Alta",20,"Mediano","LC","LC"
"11777",109088470,"2016-01-27","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"11778",109088522,"2016-01-30","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"11779",109088576,"2016-01-28","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Accipitridae","Circus buffoni",19,"Alta",52,"Grande","LC","LC"
"11781",109088615,"2016-01-27","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
"11782",109088657,"2016-01-29","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
"11783",109088811,"2016-01-15","marcela212","visitante",49,-34.4022642813,-53.7949412316,"Rocha","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"11785",109088867,"2016-01-30","marcela212","visitante",49,-34.4022642813,-53.7949412316,"Rocha","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"11786",109088926,"2016-01-15","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Anatidae","Coscoroba coscoroba",19,"Alta",71,"Grande","LC","LC"
"11787",109088968,"2016-01-18","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
"11788",109089502,"2016-01-29","marcela212","visitante",49,-34.7694111171,-55.7636883482,"Canelones","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"11789",109089554,"2016-01-29","marcela212","visitante",49,-34.4022642813,-53.7949412316,"Rocha","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"11790",109089592,"2016-01-26","marcela212","visitante",49,-34.6282173167,-54.2920769379,"Rocha","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"11793",109090141,"2016-01-30","marcela212","visitante",49,-34.4022642813,-53.7949412316,"Rocha","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"11912",109836479,"2022-03-29","mario775","visitante",273,-34.7439139722,-55.9273219722,"Canelones","Reptilia","Colubridae","Xenodon dorbignyi",19,"Alta",70,"Mediano","LC","NE"
"11932",110098223,"2022-04-01","boogan_boy","visitante",83,-34.9253216695,-56.1555361667,"Montevideo","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"11933",110098251,"2022-04-01","boogan_boy","visitante",83,-34.89737999,-56.1482361667,"Montevideo","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"11934",110098278,"2022-04-01","boogan_boy","visitante",83,-34.8963949966,-56.1491388333,"Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"11935",110098302,"2022-04-01","boogan_boy","visitante",83,-34.8932783295,-56.1552278333,"Montevideo","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
"11949",110234802,"2022-03-31","remi_bigonneau","visitante",40,-34.9044636466,-56.2112218762,"Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"11950",110234806,"2022-03-31","remi_bigonneau","visitante",40,-34.9080532725,-56.2079702223,"Montevideo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"11951",110234807,"2022-03-31","remi_bigonneau","visitante",40,-34.9080270069,-56.2079662045,"Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"11952",110234845,"2022-03-31","remi_bigonneau","visitante",40,-34.9063786769,-56.2006408192,"Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"11976",110552665,"2017-12-31","alelallo","visitante",171,-33.1660508716,-58.3550398998,"","Aves","Accipitridae","Accipiter bicolor",11,"Media",35,"Mediano","LC","LC"
"11977",110553182,"2017-12-31","alelallo","visitante",171,-33.1666256529,-58.3555548839,"","Aves","Accipitridae","Accipiter bicolor",11,"Media",35,"Mediano","LC","LC"
"11978",110553697,"2017-12-31","alelallo","visitante",171,-33.1669130421,-58.3550398998,"","Aves","Accipitridae","Accipiter bicolor",11,"Media",35,"Mediano","LC","LC"
"11982",110608296,"2013-10-13","goncrisdi","visitante",9,-34.4333939,-57.2691575,"Colonia","Amphibia","Hylidae","Scinax granulatus",19,"Alta",4,"Pequeño","LC","LC"
"11999",110836059,"2018-07-11","walterbustamante","visitante",167,-31.4161595394,-57.78546425,"Salto","Aves","Thraupidae","Embernagra platensis",19,"Alta",20,"Mediano","LC","LC"
"12019",111161996,"2019-03-03","manuelmza","visitante",121,-34.8850061,-56.0556603,"Montevideo","Amphibia","Leptodactylidae","Physalaemus gracilis",14,"Media",4,"Pequeño","LC","LC"
"12020",111162987,"2019-03-04","manuelmza","visitante",121,-34.8812738376,-55.1172287746,"Maldonado","Aves","Trochilidae","Chlorostilbon lucidus",19,"Alta",7,"Pequeño","LC","LC"
"12025",111255645,"2019-03-04","manuelmza","visitante",121,-34.8811740866,-55.1584574751,"Maldonado","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"12026",111255985,"2019-03-04","manuelmza","visitante",121,-34.9089037976,-55.031505754,"Maldonado","Mammalia","Caviidae","Cavia aperea",19,"Alta",24,"Pequeño","LC","LC"
"12030",111274591,"2019-03-05","manuelmza","visitante",121,-34.844186849,-55.1274540104,"Maldonado","Aves","Furnariidae","Anumbius annumbi",19,"Alta",18,"Pequeño","LC","LC"
"12033",111316732,"2019-03-05","manuelmza","visitante",121,-34.8448578062,-55.1192154025,"Maldonado","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
