"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"2644",2020-02-28,"research","Lavalleja","Lochmias nematura","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Lochmias","Lochmias nematura",c(679073.869514847, 6194856.26187532)
"2645",2020-02-22,"research","Rocha","Sicalis flaveola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","Sicalis flaveola",c(760706.663356303, 6164208.03525639)
"2646",2020-02-23,"research","Rocha","Rhinella arenarum","Animalia","Chordata","Amphibia","Anura","Bufonidae","Rhinella","Rhinella arenarum",c(797246.380993533, 6204134.16842162)
"2647",2020-02-23,"research","Rocha","Boana pulchella","Animalia","Chordata","Amphibia","Anura","Hylidae","Boana","Boana pulchella",c(797228.917610594, 6204155.6331049)
"2648",2014-01-25,"research","Lavalleja","Geranoaetus melanoleucus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Geranoaetus","Geranoaetus melanoleucus",c(647147.034621732, 6180410.83067781)
"2649",2014-01-24,"research","Lavalleja","Picumnus nebulosus","Animalia","Chordata","Aves","Piciformes","Picidae","Picumnus","Picumnus nebulosus",c(648564.741925453, 6170316.61237899)
"2650",2014-01-08,"research","Montevideo","Falco peregrinus","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco peregrinus",c(577998.485833199, 6137004.90899915)
"2651",2002-12-13,"research","Montevideo","Falco peregrinus","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco peregrinus",c(580653.15269562, 6139712.69220227)
"2652",2018-02-27,"research","Paysandú","Limnomedusa macroglossa","Animalia","Chordata","Amphibia","Anura","Alsodidae","Limnomedusa","Limnomedusa macroglossa",c(446246.537887553, 6437458.77103187)
"2653",2020-01-22,"research","Paysandú","Empidonomus aurantioatrocristatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonomus","Empidonomus aurantioatrocristatus",c(405212.036117789, 6436120.56056871)
"2654",2020-03-03,"research","Rocha","Boana pulchella","Animalia","Chordata","Amphibia","Anura","Hylidae","Boana","Boana pulchella",c(771170.509212264, 6201997.19818728)
"2655",2020-03-03,"research","Rocha","Boana pulchella","Animalia","Chordata","Amphibia","Anura","Hylidae","Boana","Boana pulchella",c(771174.997876914, 6202005.21585646)
"2656",2020-03-03,"research","Rocha","Boana pulchella","Animalia","Chordata","Amphibia","Anura","Hylidae","Boana","Boana pulchella",c(772783.577786254, 6199635.93680664)
"2657",2020-03-04,"research","Maldonado","Spheniscus magellanicus","Animalia","Chordata","Aves","Sphenisciformes","Spheniscidae","Spheniscus","Spheniscus magellanicus",c(650480.039064364, 6132314.94610623)
"2658",2020-03-04,"research","Maldonado","Spheniscus magellanicus","Animalia","Chordata","Aves","Sphenisciformes","Spheniscidae","Spheniscus","Spheniscus magellanicus",c(656499.19762714, 6138446.26174761)
"2659",2020-03-04,"research","Maldonado","Spheniscus magellanicus","Animalia","Chordata","Aves","Sphenisciformes","Spheniscidae","Spheniscus","Spheniscus magellanicus",c(655104.533083311, 6139038.39942247)
"2660",2020-03-04,"research","Maldonado","Spheniscus magellanicus","Animalia","Chordata","Aves","Sphenisciformes","Spheniscidae","Spheniscus","Spheniscus magellanicus",c(660467.992697718, 6132455.34755089)
"2661",2020-03-04,"research","Maldonado","Spheniscus magellanicus","Animalia","Chordata","Aves","Sphenisciformes","Spheniscidae","Spheniscus","Spheniscus magellanicus",c(657152.480948487, 6127566.08612837)
"2662",2020-03-04,"research","Maldonado","Spheniscus magellanicus","Animalia","Chordata","Aves","Sphenisciformes","Spheniscidae","Spheniscus","Spheniscus magellanicus",c(650527.495496214, 6137004.00380909)
"2663",2020-03-04,"research","Montevideo","Hydromedusa tectifera","Animalia","Chordata","Reptilia","Testudines","Chelidae","Hydromedusa","Hydromedusa tectifera",c(586537.146525302, 6140050.39852209)
"2664",2020-03-05,"research","Canelones","Phimosus infuscatus","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Phimosus","Phimosus infuscatus",c(588578.421883797, 6142573.11281196)
"2665",2020-03-05,"research","Canelones","Jacana jacana","Animalia","Chordata","Aves","Charadriiformes","Jacanidae","Jacana","Jacana jacana",c(588577.47579839, 6142580.88561925)
"2666",2020-02-27,"research","Lavalleja","Satrapa icterophrys","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Satrapa","Satrapa icterophrys",c(685300.681674128, 6200297.12138542)
"2667",2020-02-27,"research","Lavalleja","Pyrocephalus rubinus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pyrocephalus","Pyrocephalus rubinus",c(685300.681674128, 6200297.12138542)
"2668",2020-02-27,"research","Lavalleja","Saltator aurantiirostris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","Saltator aurantiirostris",c(685300.681674128, 6200297.12138542)
"2669",2020-02-27,"research","Lavalleja","Tyrannus melancholicus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","Tyrannus melancholicus",c(685300.681674128, 6200297.12138542)
"2670",2020-02-27,"research","Lavalleja","Rauenia bonariensis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Rauenia","Rauenia bonariensis",c(685300.681674128, 6200297.12138542)
"2671",2020-02-11,"research","Paysandú","Sporophila ruficollis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila ruficollis",c(421958.264232716, 6446696.31343611)
"2672",2020-02-27,"research","Lavalleja","Serpophaga subcristata","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Serpophaga","Serpophaga subcristata",c(685300.681674128, 6200297.12138542)
"2673",2020-02-27,"research","Rocha","Xenodon dorbignyi","Animalia","Chordata","Reptilia","Squamata","Colubridae","Xenodon","Xenodon dorbignyi",c(795064.57121394, 6195693.15402436)
"2674",2019-02-27,"research","Rocha","Xenodon dorbignyi","Animalia","Chordata","Reptilia","Squamata","Colubridae","Xenodon","Xenodon dorbignyi",c(795282.738117477, 6195636.67928086)
"2675",2020-02-25,"research","Rocha","Acanthochelys spixii","Animalia","Chordata","Reptilia","Testudines","Chelidae","Acanthochelys","Acanthochelys spixii",c(787668.556490466, 6172464.60139469)
"2676",2018-10-10,"research","Paysandú","Dipsas turgida","Animalia","Chordata","Reptilia","Squamata","Colubridae","Dipsas","Dipsas turgida",c(477521.16425889, 6437341.47326877)
"2677",2020-02-09,"research","Paysandú","Sporophila ruficollis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila ruficollis",c(410960.987765282, 6445214.26249948)
"2678",2020-03-06,"research","Montevideo","Colaptes melanochloros","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes melanochloros",c(572961.568242099, 6142298.08725271)
"2679",2020-03-06,"research","Montevideo","Sicalis flaveola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","Sicalis flaveola",c(572988.37153814, 6142300.00957816)
"2680",2020-03-07,"research","Rocha","Otaria byronia","Animalia","Chordata","Mammalia","Carnivora","Otariidae","Otaria","Otaria byronia",c(796231.71725685, 6188159.93028281)
"2681",2020-03-07,"research","Rocha","Otaria byronia","Animalia","Chordata","Mammalia","Carnivora","Otariidae","Otaria","Otaria byronia",c(796201.668306431, 6188164.27833649)
"2682",2010-06-09,"research","Maldonado","Charadrius semipalmatus","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius semipalmatus",c(713028.07463089, 6141878.65639425)
"2683",2019-11-18,"research","Rocha","Scinax granulatus","Animalia","Chordata","Amphibia","Anura","Hylidae","Scinax","Scinax granulatus",c(819748.311548907, 6266952.26250465)
"2684",2019-08-27,"research","Montevideo","Leptodactylus mystacinus","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Leptodactylus","Leptodactylus mystacinus",c(582723.882662711, 6138380.85977572)
"2685",2020-03-07,"research","Canelones","Sicalis flaveola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","Sicalis flaveola",c(616795.603822664, 6152968.16455577)
"2686",2020-03-07,"research","Canelones","Hylocharis chrysura","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Hylocharis","Hylocharis chrysura",c(616795.603822664, 6152968.16455577)
"2687",2020-03-07,"research","Canelones","Hylocharis chrysura","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Hylocharis","Hylocharis chrysura",c(616795.603822664, 6152968.16455577)
"2688",2020-03-07,"research","Canelones","Setophaga pitiayumi","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga pitiayumi",c(616795.603822664, 6152968.16455577)
"2689",2020-03-07,"research","Canelones","Zenaida auriculata","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida auriculata",c(616795.603822664, 6152968.16455577)
"2690",2015-07-11,"research","Maldonado","Haematopus palliatus","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus palliatus",c(688768.300830364, 6129396.93512678)
"2691",2020-02-21,"research","Colonia","Furnarius rufus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Furnarius","Furnarius rufus",c(422677.769870968, 6185425.14532444)
"2692",2020-03-07,"research","Maldonado","Ctenomys pearsoni","Animalia","Chordata","Mammalia","Rodentia","Ctenomyidae","Ctenomys","Ctenomys pearsoni",c(697795.348777019, 6142327.86113356)
"2693",2015-07-11,"research","Maldonado","Sterna hirundinacea","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna hirundinacea",c(688591.573573321, 6129043.02452988)
"2694",2015-06-04,"research","San José","Mimus saturninus","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","Mimus saturninus",c(522327.27707415, 6161680.5704448)
"2695",2015-07-11,"research","Maldonado","Chroicocephalus maculipennis","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus maculipennis",c(688298.476803795, 6128518.32438028)
"2696",2015-07-11,"research","Maldonado","Larus atlanticus","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus atlanticus",c(687903.697222427, 6125023.17491985)
"2697",2015-07-11,"research","Maldonado","Haematopus palliatus","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus palliatus",c(688552.240257103, 6128673.51173416)
"2698",2015-07-11,"research","Maldonado","Larus atlanticus","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus atlanticus",c(707096.613579206, 6129149.4800858)
"2699",2015-07-11,"research","Maldonado","Turdus albicollis","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus albicollis",c(687422.846277975, 6138832.9986789)
"2700",2020-03-12,"research","Canelones","Pitangus sulphuratus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pitangus","Pitangus sulphuratus",c(617809.628847051, 6155533.17828871)
"2701",2013-01-25,"research","Rocha","Sporophila palustris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila palustris",c(777480.605650847, 6271768.6311247)
"2702",2016-03-09,"research","Paysandú","Sporophila ruficollis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila ruficollis",c(421407.088457459, 6446949.22726023)
"2703",2020-03-08,"research","Montevideo","Parabuteo unicinctus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Parabuteo","Parabuteo unicinctus",c(576996.421263656, 6142442.20850484)
"2704",2020-03-07,"research","Maldonado","Tringa melanoleuca","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa melanoleuca",c(688340.536104453, 6132077.20232031)
"2705",2009-03-26,"research","Tacuarembó","Athene cunicularia","Animalia","Chordata","Aves","Strigiformes","Strigidae","Athene","Athene cunicularia",c(577005.165515407, 6459219.68730568)
"2706",2009-03-27,"research","Tacuarembó","Pitangus sulphuratus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pitangus","Pitangus sulphuratus",c(577005.165515407, 6459219.68730568)
"2707",2009-03-27,"research","Tacuarembó","Guira guira","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Guira","Guira guira",c(577005.165515407, 6459219.68730568)
"2708",2009-03-27,"research","Tacuarembó","Xolmis irupero","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Xolmis","Xolmis irupero",c(577005.165515407, 6459219.68730568)
"2709",2013-06-19,"research","Maldonado","Arenaria interpres","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres",c(689437.759682739, 6130524.26999287)
"2710",2012-11-14,"research","Montevideo","Zenaida auriculata","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida auriculata",c(573121.888845189, 6142315.94377481)
"2711",2015-11-20,"research","Rocha","Passer domesticus","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Passer domesticus",c(801505.592076063, 6261712.85246531)
"2712",2015-11-20,"research","Rocha","Spinus magellanicus","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus magellanicus",c(801505.592076063, 6261712.85246531)
"2713",2015-11-20,"research","Rocha","Milvago chimango","Animalia","Chordata","Aves","Falconiformes","Falconidae","Milvago","Milvago chimango",c(801505.592076063, 6261712.85246531)
"2714",2015-11-20,"research","Rocha","Guira guira","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Guira","Guira guira",c(801505.592076063, 6261712.85246531)
"2715",2015-11-20,"research","Rocha","Rostrhamus sociabilis","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rostrhamus","Rostrhamus sociabilis",c(801505.592076063, 6261712.85246531)
"2716",2015-11-20,"research","Rocha","Mycteria americana","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Mycteria","Mycteria americana",c(801505.592076063, 6261712.85246531)
"2717",2015-11-20,"research","Rocha","Zonotrichia capensis","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia capensis",c(801505.592076063, 6261712.85246531)
"2718",2015-11-20,"research","Rocha","Molothrus bonariensis","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus bonariensis",c(801505.592076063, 6261712.85246531)
"2719",2015-11-20,"research","Rocha","Machetornis rixosa","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Machetornis","Machetornis rixosa",c(801505.592076063, 6261712.85246531)
"2720",2015-11-20,"research","Rocha","Sicalis flaveola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","Sicalis flaveola",c(801505.592076063, 6261712.85246531)
"2721",2015-11-20,"research","Rocha","Paroaria coronata","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Paroaria","Paroaria coronata",c(801505.592076063, 6261712.85246531)
"2722",2015-11-20,"research","Rocha","Stephanophorus diadematus","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Stephanophorus","Stephanophorus diadematus",c(801505.592076063, 6261712.85246531)
"2723",2015-11-20,"research","Rocha","Furnarius rufus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Furnarius","Furnarius rufus",c(801505.592076063, 6261712.85246531)
"2724",2015-11-20,"research","Rocha","Tyrannus savana","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","Tyrannus savana",c(801505.592076063, 6261712.85246531)
"2725",2015-11-21,"research","Rocha","Molothrus bonariensis","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus bonariensis",c(802116.604664635, 6261671.32394468)
"2726",2015-11-21,"research","Rocha","Setophaga pitiayumi","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga pitiayumi",c(802116.604664635, 6261671.32394468)
"2727",2015-11-21,"research","Rocha","Phylloscartes ventralis","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Phylloscartes","Phylloscartes ventralis",c(802116.604664635, 6261671.32394468)
"2728",2015-11-21,"research","Rocha","Coccycua cinerea","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Coccycua","Coccycua cinerea",c(802116.604664635, 6261671.32394468)
"2729",2015-11-21,"research","Rocha","Molothrus bonariensis","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus bonariensis",c(802116.604664635, 6261671.32394468)
"2730",2015-11-21,"research","Rocha","Stilpnia preciosa","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Stilpnia","Stilpnia preciosa",c(802116.604664635, 6261671.32394468)
"2731",2015-11-21,"research","Rocha","Sicalis flaveola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","Sicalis flaveola",c(802116.604664635, 6261671.32394468)
"2732",2015-11-21,"research","Rocha","Myiopsitta monachus","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Myiopsitta","Myiopsitta monachus",c(802116.604664635, 6261671.32394468)
