"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"2499",2021-11-01,"research","Maldonado","Gyptis tanacetifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Gyptis","Gyptis tanacetifolia",c(653392.588538261, 6164192.17733885)
"2500",2021-11-02,"research","Maldonado","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(652155.45105135, 6162652.00920632)
"2501",2021-11-02,"research","Maldonado","Lupinus gibertianus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus gibertianus",c(651625.206644258, 6162221.11698205)
"2502",2021-11-17,"research","Soriano","Dimerostemma grisebachii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Dimerostemma","Dimerostemma grisebachii",c(483468.851771507, 6333731.56721143)
"2503",2021-11-02,"research","Maldonado","Carthamus lanatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Carthamus","Carthamus lanatus",c(651974.604554976, 6162120.64862704)
"2504",2021-11-02,"research","Maldonado","Chaptalia integerrima","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chaptalia","Chaptalia integerrima",c(651974.604554976, 6162120.64862704)
"2505",2021-11-02,"research","Maldonado","Trixis praestans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Trixis","Trixis praestans",c(651974.604554976, 6162120.64862704)
"2506",2021-11-02,"research","Maldonado","Nierembergia ericoides","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nierembergia","Nierembergia ericoides",c(651974.604554976, 6162120.64862704)
"2507",2021-11-02,"research","Maldonado","Parodia ottonis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia ottonis",c(655448.912997272, 6150722.50860801)
"2508",2021-11-02,"research","Maldonado","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(651974.604554976, 6162120.64862704)
"2509",2021-11-02,"research","Maldonado","Silybum marianum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum",c(651974.604554976, 6162120.64862704)
"2510",2021-11-02,"research","Maldonado","Chamaemelum mixtum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chamaemelum","Chamaemelum mixtum",c(651974.604554976, 6162120.64862704)
"2511",2021-11-18,"research","Río Negro","Anthemis cotula","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Anthemis","Anthemis cotula",c(402469.607211397, 6400447.53141375)
"2512",2021-11-18,"research","Maldonado","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(662406.112524299, 6148312.1585801)
"2513",2021-11-18,"research","Río Negro","Nicotiana longiflora","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana longiflora",c(401777.868242258, 6396845.04686373)
"2514",2012-11-17,"research","Maldonado","Trichocline incana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Trichocline","Trichocline incana",c(678536.315853266, 6134791.43745166)
"2515",2021-11-18,"research","Maldonado","Erigeron bonariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron bonariensis",c(662124.031165724, 6148448.23559774)
"2516",2021-11-18,"research","Maldonado","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(662104.686498816, 6148441.18073055)
"2517",2021-11-18,"research","Maldonado","Acmella decumbens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Acmella","Acmella decumbens",c(662330.103979698, 6148309.61112178)
"2518",2021-11-19,"research","Montevideo","Hypochaeris albiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris albiflora",c(572436.867615574, 6142835.18717088)
"2519",2021-11-19,"research","Montevideo","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",c(572464.283080472, 6142862.68538516)
"2520",2021-11-19,"research","Montevideo","Trifolium repens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens",c(572324.286284143, 6142779.02725855)
"2521",2021-11-19,"research","Maldonado","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(663404.833025693, 6144015.43762048)
"2522",2021-11-19,"research","Maldonado","Chaptalia arechavaletae","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chaptalia","Chaptalia arechavaletae",c(684444.116871064, 6134736.87712526)
"2523",2021-11-19,"research","Maldonado","Senecio tweediei","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio tweediei",c(722419.000852868, 6146526.92938402)
"2524",2021-11-19,"research","Rocha","Solanum glaucophyllum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum glaucophyllum",c(788874.278346007, 6192050.39386685)
"2525",2021-11-19,"research","Canelones","Enterolobium contortisiliquum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Enterolobium","Enterolobium contortisiliquum",c(618167.302402409, 6152066.19972813)
"2526",2021-11-19,"research","Lavalleja","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(652154.200956098, 6173479.91509101)
"2527",2021-11-19,"research","Lavalleja","Senecio brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio brasiliensis",c(652154.200956098, 6173479.91509101)
"2528",2021-11-20,"research","Rocha","Picrosia longifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Picrosia","Picrosia longifolia",c(725146.577341144, 6147956.28915199)
"2529",2021-11-20,"research","Montevideo","Senecio brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio brasiliensis",c(575476.673128428, 6142256.93586126)
"2530",2021-11-19,"research","Maldonado","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(684305.980456514, 6134552.19573704)
"2531",2021-11-08,"research","Artigas","Camptosema rubicundum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Camptosema","Camptosema rubicundum",c(464588.839365922, 6650160.42942729)
"2532",2021-11-20,"research","Canelones","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",c(613244.814332048, 6151002.91680185)
"2533",2021-11-20,"research","Canelones","Chrysolaena flexuosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chrysolaena","Chrysolaena flexuosa",c(613245.175622417, 6151032.23618224)
"2534",2021-11-20,"research","Canelones","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(613151.099117616, 6151127.14008782)
"2535",2021-11-20,"research","Canelones","Senecio bonariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio bonariensis",c(613152.329165121, 6151097.80271265)
"2536",2021-11-20,"research","Canelones","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(613143.779619955, 6151081.29101159)
"2537",2021-11-13,"research","Canelones","Baccharis genistifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis genistifolia",c(621153.754590452, 6152580.9790323)
"2538",2021-11-20,"research","Canelones","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(613189.752183646, 6151139.00032775)
"2539",2021-11-20,"research","Rocha","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(734283.688049834, 6191481.47536769)
"2540",2021-11-18,"research","Maldonado","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(662400.03968783, 6148313.7369249)
"2541",2021-11-21,"research","Canelones","Senecio brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio brasiliensis",c(624938.547549564, 6185772.74473466)
"2542",2021-11-20,"research","Colonia","Mutisia coccinea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Mutisia","Mutisia coccinea",c(465569.85486957, 6208160.37300682)
"2543",2021-11-20,"research","Colonia","Salpichroa origanifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Salpichroa","Salpichroa origanifolia",c(465569.397826306, 6208159.48732783)
"2544",2021-11-20,"research","Colonia","Helenium radiatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helenium","Helenium radiatum",c(464593.091787687, 6207796.69028285)
"2545",2021-11-21,"research","Río Negro","Arachis villosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Arachis","Arachis villosa",c(392281.155366506, 6372533.3833966)
"2546",2021-11-21,"research","Río Negro","Petunia integrifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Petunia","Petunia integrifolia",c(394216.712110679, 6383606.71705049)
"2547",2021-11-21,"research","Río Negro","Aeschynomene montevidensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Aeschynomene","Aeschynomene montevidensis",c(393998.256952963, 6384108.61877101)
"2548",2021-11-22,"research","Cerro Largo","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(768133.124654958, 6468504.2570821)
"2549",2021-11-22,"research","Canelones","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",c(618167.302402409, 6152066.19972813)
"2550",2021-11-22,"research","Canelones","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(618167.302402409, 6152066.19972813)
"2551",2021-11-21,"research","Paysandú","Cichorium intybus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cichorium","Cichorium intybus",c(414184.788221961, 6452248.23009208)
"2552",2021-08-26,"research","Maldonado","Mimosa burkartii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa","Mimosa burkartii",c(658266.773820379, 6147682.11915839)
"2553",2021-08-26,"research","Maldonado","Parodia scopa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia scopa",c(664139.401667548, 6145370.74664963)
"2554",2021-11-23,"research","Canelones","Spartium junceum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Spartium","Spartium junceum",c(618167.302402409, 6152066.19972813)
"2555",2021-11-07,"research","Paysandú","Gleditsia triacanthos","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Gleditsia","Gleditsia triacanthos",c(493715.959099245, 6469431.1426514)
"2556",2021-11-24,"research","Canelones","Senecio brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio brasiliensis",c(618167.302402409, 6152066.19972813)
"2557",2021-11-25,"research","Canelones","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(618167.302402409, 6152066.19972813)
"2558",2021-11-25,"research","Río Negro","Desmodium incanum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Desmodium","Desmodium incanum",c(481105.150718123, 6336783.40676562)
"2559",2021-11-18,"research","Maldonado","Senecio brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio brasiliensis",c(661785.023889479, 6145154.05637163)
"2560",2021-11-18,"research","Maldonado","Trixis praestans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Trixis","Trixis praestans",c(661785.023889479, 6145154.05637163)
"2561",2021-11-19,"research","Maldonado","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(663406.516336622, 6144037.55168784)
"2562",2021-11-19,"research","Maldonado","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(663406.516336622, 6144037.55168784)
"2563",2021-11-21,"research","Maldonado","Noticastrum diffusum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Noticastrum","Noticastrum diffusum",c(685463.237407176, 6134830.85228083)
"2564",2021-11-23,"research","Maldonado","Eclipta elliptica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eclipta","Eclipta elliptica",c(662951.615764271, 6144154.22809641)
"2565",2021-11-23,"research","Maldonado","Vernonanthura montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Vernonanthura","Vernonanthura montevidensis",c(662951.615764271, 6144154.22809641)
"2566",2021-11-25,"research","Maldonado","Trichocline incana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Trichocline","Trichocline incana",c(662186.469815404, 6137109.38062658)
"2567",2021-11-25,"research","Maldonado","Picrosia longifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Picrosia","Picrosia longifolia",c(661977.668594386, 6137391.80547586)
"2568",2021-11-25,"research","Maldonado","Mikania involucrata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Mikania","Mikania involucrata",c(661977.668594386, 6137391.80547586)
"2569",2021-11-25,"research","Maldonado","Lucilia acutifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lucilia","Lucilia acutifolia",c(661977.668594386, 6137391.80547586)
"2570",2021-11-25,"research","Maldonado","Galactia marginalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Galactia","Galactia marginalis",c(661977.668594386, 6137391.80547586)
"2571",2021-11-25,"research","Maldonado","Chrysolaena flexuosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chrysolaena","Chrysolaena flexuosa",c(661977.668594386, 6137391.80547586)
"2572",2021-11-26,"research","Maldonado","Nierembergia scoparia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nierembergia","Nierembergia scoparia",c(690504.601200536, 6150754.2185582)
"2573",2021-11-26,"research","Colonia","Chamaemelum mixtum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chamaemelum","Chamaemelum mixtum",c(420213.195787841, 6188631.22389955)
"2574",2021-11-19,"research","Maldonado","Hypochaeris megapotamica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris megapotamica",c(663401.460168308, 6144031.20817993)
"2575",2021-11-22,"research","Rivera","Hypochaeris variegata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris variegata",c(640200.543586451, 6568409.9491794)
"2576",2021-11-24,"research","Rivera","Parodia herteri","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia herteri",c(652388.869639843, 6551120.74309468)
"2577",2021-11-26,"research","Canelones","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",c(625250.306865425, 6154035.97295215)
"2578",2021-11-27,"research","Rocha","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(724409.34685276, 6150294.25165499)
"2579",2021-11-27,"research","Rocha","Parodia ottonis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia ottonis",c(734509.682062233, 6147864.86478543)
"2580",2021-11-27,"research","Rocha","Senecio platensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio platensis",c(796835.215292743, 6193979.66936518)
"2581",2021-11-27,"research","Maldonado","Camptosema rubicundum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Camptosema","Camptosema rubicundum",c(653604.673618937, 6160383.8226401)
"2582",2021-11-27,"research","Maldonado","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(720549.123621226, 6226532.8488994)
"2583",2021-11-27,"research","Maldonado","Baccharis aliena","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis aliena",c(720532.312192813, 6226605.02523612)
"2584",2021-11-27,"research","Maldonado","Solanum mauritianum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum mauritianum",c(720713.092827642, 6226480.07179874)
"2585",2021-11-28,"research","Maldonado","Chamaemelum mixtum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chamaemelum","Chamaemelum mixtum",c(689736.790337344, 6151700.50762366)
