"","id","observado","usuario","latitude","longitude","place_admin1_name","especie","clase","familia","distribucion","largo_cm","status_global","status_regional","nivel","ranking"
"8731",102267361,"2021-11-17","jorgejuanrueda",-34.4057963631,-53.7770595636,"Rocha","Arctocephalus australis","Mammalia","Otariidae",7,150,"LC","LC","visitante",2
"8732",102267363,"2021-11-16","jorgejuanrueda",-34.4010551972,-53.7827842597,"Rocha","Chlorostilbon lucidus","Aves","Trochilidae",19,7,"LC","LC","visitante",2
"8733",102267364,"2021-11-17","jorgejuanrueda",-34.4063236477,-53.7775352978,"Rocha","Larus dominicanus","Aves","Laridae",16,55,"LC","LC","visitante",2
"8734",102267365,"2021-11-17","jorgejuanrueda",-34.5242821146,-53.6865240165,"Rocha","Melanophryniscus montevidensis","Amphibia","Bufonidae",4,3,"VU","CR","visitante",2
"8735",102267366,"2021-11-17","jorgejuanrueda",-34.4058014195,-53.7770119171,"Rocha","Otaria byronia","Mammalia","Otariidae",5,210,"LC","LC","visitante",2
"8744",102361765,"2021-11-15","jorgejuanrueda",-34.0024690059,-53.5522191727,"Rocha","Agelaioides badius","Aves","Icteridae",19,18,"LC","LC","visitante",2
"8745",102361767,"2021-11-15","jorgejuanrueda",-34.003503934,-53.5551974152,"Rocha","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","visitante",2
"8746",102361770,"2021-11-15","jorgejuanrueda",-34.00054109,-53.5578496257,"Rocha","Colaptes melanochloros","Aves","Picidae",19,23,"LC","LC","visitante",2
"8747",102361773,"2021-11-15","jorgejuanrueda",-34.0031362515,-53.5558506439,"Rocha","Guira guira","Aves","Cuculidae",19,36,"LC","LC","visitante",2
"8748",102361787,"2021-11-15","jorgejuanrueda",-34.001747675,-53.5552565409,"Rocha","Trachemys dorbigni","Reptilia","Emydidae",19,26,"NE","LC","visitante",2
"8749",102361788,"2021-11-15","jorgejuanrueda",-33.9979184548,-53.5671387848,"Rocha","Turdus rufiventris","Aves","Turdidae",19,23,"LC","LC","visitante",2
"8750",102361789,"2021-11-15","jorgejuanrueda",-34.0025859704,-53.553089316,"Rocha","Turdus rufiventris","Aves","Turdidae",19,23,"LC","LC","visitante",2
"8751",102361797,"2021-11-15","jorgejuanrueda",-33.9983293863,-53.5485825796,"Rocha","Zenaida auriculata","Aves","Columbidae",19,23,"LC","LC","visitante",2
"8752",102361798,"2021-11-15","jorgejuanrueda",-33.9980091735,-53.566403194,"Rocha","Zonotrichia capensis","Aves","Passerellidae",19,12,"LC","LC","visitante",2
"8805",102516460,"2021-11-15","jorgejuanrueda",-33.9867665321,-53.5488700633,"Rocha","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","visitante",2
"8806",102516461,"2021-11-15","jorgejuanrueda",-33.9873184081,-53.5504279955,"Rocha","Chloroceryle americana","Aves","Alcedinidae",19,18,"LC","LC","visitante",2
"8807",102516463,"2021-11-15","jorgejuanrueda",-33.9866245222,-53.5478906258,"Rocha","Falco sparverius","Aves","Falconidae",19,26,"LC","LC","visitante",2
"8808",102516464,"2021-11-15","jorgejuanrueda",-33.9878744186,-53.550609197,"Rocha","Guira guira","Aves","Cuculidae",19,36,"LC","LC","visitante",2
"8809",102516465,"2021-11-15","jorgejuanrueda",-33.9871271616,-53.5517196315,"Rocha","Hydrochoerus hydrochaeris","Mammalia","Caviidae",19,115,"LC","NT","visitante",2
"8810",102516467,"2021-11-15","jorgejuanrueda",-33.9866645707,-53.5508622873,"Rocha","Machetornis rixosa","Aves","Tyrannidae",19,17,"LC","LC","visitante",2
"8811",102516468,"2021-11-15","jorgejuanrueda",-33.9874938222,-53.5502507437,"Rocha","Molothrus bonariensis","Aves","Icteridae",19,19,"LC","LC","visitante",2
"8812",102516469,"2021-11-15","jorgejuanrueda",-33.9870445772,-53.5491403091,"Rocha","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC","visitante",2
"8814",102516472,"2021-11-15","jorgejuanrueda",-33.9875694375,-53.5502748835,"Rocha","Paroaria coronata","Aves","Thraupidae",19,17,"LC","LC","visitante",2
"8815",102516475,"2021-11-15","jorgejuanrueda",-33.9877598048,-53.5490026413,"Rocha","Pecari tajacu","Mammalia","Tayassuidae",1,95,"LC","CR","visitante",2
"8816",102516476,"2021-11-15","jorgejuanrueda",-33.9872224963,-53.5514523733,"Rocha","Phrynops hilarii","Reptilia","Chelidae",19,34,"NE","LC","visitante",2
"8817",102516481,"2021-11-15","jorgejuanrueda",-33.9874582039,-53.5505217121,"Rocha","Pyrocephalus rubinus","Aves","Tyrannidae",19,13,"LC","LC","visitante",2
"8818",102516487,"2021-11-15","jorgejuanrueda",-33.9874293268,-53.5504706848,"Rocha","Pyrocephalus rubinus","Aves","Tyrannidae",19,13,"LC","LC","visitante",2
"8819",102516488,"2021-11-15","jorgejuanrueda",-33.9876984281,-53.5502400148,"Rocha","Theristicus caerulescens","Aves","Threskiornithidae",19,62,"LC","LC","visitante",2
"8820",102516489,"2021-11-15","jorgejuanrueda",-33.9873848472,-53.550229286,"Rocha","Trachemys dorbigni","Reptilia","Emydidae",19,26,"NE","LC","visitante",2
"8821",102516494,"2021-11-15","jorgejuanrueda",-33.9871090729,-53.5500603068,"Rocha","Tringa flavipes","Aves","Scolopacidae",19,25,"LC","LC","visitante",2
"8830",102527899,"2021-11-15","jorgejuanrueda",-33.9866259341,-53.5393417416,"Rocha","Guira guira","Aves","Cuculidae",19,36,"LC","LC","visitante",2
"8831",102527900,"2021-11-15","jorgejuanrueda",-33.9892603798,-53.5393633614,"Rocha","Pecari tajacu","Mammalia","Tayassuidae",1,95,"LC","CR","visitante",2
"8832",102527901,"2021-11-15","jorgejuanrueda",-33.9896235878,-53.539895387,"Rocha","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC","visitante",2
"8833",102529663,"2021-11-15","jorgejuanrueda",-33.984699612,-53.5317798108,"Rocha","Haematopus palliatus","Aves","Haematopodidae",8,35,"LC","LC","visitante",2
"8834",102529665,"2021-11-15","jorgejuanrueda",-33.9857675485,-53.5284931524,"Rocha","Larus dominicanus","Aves","Laridae",16,55,"LC","LC","visitante",2
"8835",102529666,"2021-11-15","jorgejuanrueda",-33.9857866223,-53.528555353,"Rocha","Nannopterum brasilianum","Aves","Phalacrocoracidae",19,63,"LC","LC","visitante",2
"8837",102531083,"2021-11-15","jorgejuanrueda",-33.9883421302,-53.532151131,"Rocha","Calidris alba","Aves","Scolopacidae",6,19,"LC","LC","visitante",2
"8838",102531085,"2021-11-15","jorgejuanrueda",-33.9976782173,-53.5354691028,"Rocha","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","visitante",2
"8839",102531087,"2021-11-15","jorgejuanrueda",-33.9379798986,-53.5903500327,"Rocha","Chelonia mydas","Reptilia","Cheloniidae",5,92,"EN","VU","visitante",2
"8840",102531089,"2021-11-15","jorgejuanrueda",-33.9561348278,-53.5966791295,"Rocha","Spheniscus magellanicus","Aves","Spheniscidae",6,47,"NT","NT","visitante",2
"8841",102531090,"2021-11-15","jorgejuanrueda",-33.999552331,-53.5342152251,"Rocha","Tringa melanoleuca","Aves","Scolopacidae",19,33,"LC","LC","visitante",2
"8845",102533882,"2021-11-15","jorgejuanrueda",-34.0028494698,-53.5536520603,"Rocha","Aramides ypecaha","Aves","Rallidae",19,45,"LC","LC","visitante",2
"8846",102533883,"2021-11-15","jorgejuanrueda",-34.0054889278,-53.5558675616,"Rocha","Axis axis","Mammalia","Cervidae",13,140,"LC","LC","visitante",2
"8847",102533884,"2021-11-15","jorgejuanrueda",-34.0042850007,-53.5510631539,"Rocha","Chauna torquata","Aves","Anhimidae",19,85,"LC","LC","visitante",2
"8848",102533886,"2021-11-15","jorgejuanrueda",-34.0036779549,-53.5389663398,"Rocha","Guira guira","Aves","Cuculidae",19,36,"LC","LC","visitante",2
"8849",102533887,"2021-11-15","jorgejuanrueda",-34.0043383656,-53.5545126437,"Rocha","Hydrochoerus hydrochaeris","Mammalia","Caviidae",19,115,"LC","NT","visitante",2
"8850",102533888,"2021-11-15","jorgejuanrueda",-34.0040893289,-53.556261444,"Rocha","Hydrochoerus hydrochaeris","Mammalia","Caviidae",19,115,"LC","NT","visitante",2
"8851",102547144,"2014-02-07","diego_v",-34.460719,-57.83391,"Colonia","Zenaida auriculata","Aves","Columbidae",19,23,"LC","LC","visitante",30
"8852",102549640,"2021-11-15","jorgejuanrueda",-33.999552331,-53.5342152251,"Rocha","Tringa flavipes","Aves","Scolopacidae",19,25,"LC","LC","visitante",2
"8947",102902236,"2021-11-15","jorgejuanrueda",-33.987400398,-53.5505488755,"Rocha","Callonetta leucophrys","Aves","Anatidae",19,31,"LC","LC","visitante",2
"8948",102902237,"2021-11-15","jorgejuanrueda",-33.9874980274,-53.5504979136,"Rocha","Callonetta leucophrys","Aves","Anatidae",19,31,"LC","LC","visitante",2
"8949",102909341,"2021-11-17","jorgejuanrueda",-34.3985411814,-53.7840990042,"Rocha","Icterus pyrrhopterus","Aves","Icteridae",19,19,"LC","LC","visitante",2
"8950",102909343,"2021-11-17","jorgejuanrueda",-34.3986029253,-53.7841526484,"Rocha","Leucochloris albicollis","Aves","Trochilidae",19,8,"LC","LC","visitante",2
"8951",102909345,"2021-11-17","jorgejuanrueda",-34.3984853466,-53.7836953318,"Rocha","Passer domesticus","Aves","Passeridae",19,13,"LC","NE","visitante",2
"8952",102909346,"2021-11-17","jorgejuanrueda",-34.3987475222,-53.7836423581,"Rocha","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC","visitante",2
"8953",102909347,"2021-11-17","jorgejuanrueda",-34.39850986,-53.7840480422,"Rocha","Zonotrichia capensis","Aves","Passerellidae",19,12,"LC","LC","visitante",2
"8959",102956522,"2014-02-01","diego_v",-34.8643645,-55.2716278,"Maldonado","Tringa melanoleuca","Aves","Scolopacidae",19,33,"LC","LC","visitante",30
"8960",102956611,"2014-02-01","diego_v",-34.9363205,-54.9377826,"Maldonado","Tringa flavipes","Aves","Scolopacidae",19,25,"LC","LC","visitante",30
"8961",102956992,"2015-02-03","diego_v",-34.8643645,-55.2716278,"Maldonado","Thalasseus maximus","Aves","Laridae",8,44,"LC","CR","visitante",30
"8962",102957081,"2014-02-01","diego_v",-34.9363205,-54.9377826,"Maldonado","Larus dominicanus","Aves","Laridae",16,55,"LC","LC","visitante",30
"8963",102957259,"2015-01-31","diego_v",-34.8643645,-55.2716278,"Maldonado","Egretta thula","Aves","Ardeidae",19,39,"LC","LC","visitante",30
"8964",102957442,"2014-02-01","diego_v",-34.9363205,-54.9377826,"Maldonado","Calidris fuscicollis","Aves","Scolopacidae",19,16,"LC","LC","visitante",30
"8965",102957536,"2015-02-03","diego_v",-34.8643645,-55.2716278,"Maldonado","Nannopterum brasilianum","Aves","Phalacrocoracidae",19,63,"LC","LC","visitante",30
"8966",102957592,"2014-02-01","diego_v",-34.8643645,-55.2716278,"Maldonado","Falco sparverius","Aves","Falconidae",19,26,"LC","LC","visitante",30
"8985",103013278,"2021-11-13","boogan_boy",-34.9016110241,-56.2126446431,"Montevideo","Nannopterum brasilianum","Aves","Phalacrocoracidae",19,63,"LC","LC","visitante",83
"8986",103013282,"2021-11-13","boogan_boy",-34.9016592913,-56.2126446412,"Montevideo","Podiceps major","Aves","Podicipedidae",19,51,"LC","LC","visitante",83
"9055",103146266,"2021-12-16","weba69",-34.7621083044,-55.7270084551,"Canelones","Zonotrichia capensis","Aves","Passerellidae",19,12,"LC","LC","visitante",6
"9059",103155694,"2021-12-16","yotaut",-34.812444415,-54.6517276689,"Maldonado","Phimosus infuscatus","Aves","Threskiornithidae",19,40,"LC","LC","visitante",53
"9098",103220476,"2021-12-15","emilia_tauber",-34.9258330683,-56.1675167084,"Montevideo","Nycticorax nycticorax","Aves","Ardeidae",19,47,"LC","LC","visitante",128
"9099",103223401,"2021-12-15","emilia_tauber",-34.9268996378,-56.1659526452,"Montevideo","Nannopterum brasilianum","Aves","Phalacrocoracidae",19,63,"LC","LC","visitante",128
"9100",103242750,"2021-12-17","weba69",-34.7566133333,-55.710675,"Canelones","Zenaida auriculata","Aves","Columbidae",19,23,"LC","LC","visitante",6
"9101",103243926,"2021-12-17","weba69",-34.7602416667,-55.7254616667,"Canelones","Sicalis flaveola","Aves","Thraupidae",19,12,"LC","LC","visitante",6
"9122",103388975,"2021-12-20","weba69",-34.7599133333,-55.724555,"Canelones","Paroaria coronata","Aves","Thraupidae",19,17,"LC","LC","visitante",6
"9123",103394948,"2018-02-15","noammarkus",-34.9228111504,-56.2342489224,"Montevideo","Myiodynastes maculatus","Aves","Tyrannidae",19,19,"LC","LC","visitante",199
"9131",103429436,"2021-12-21","weba69",-34.7701616667,-55.7491533333,"Canelones","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","visitante",6
"9144",103485530,"2021-12-22","angelotenfennicoladeli",-34.9129530229,-56.1682481971,"Montevideo","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC","visitante",93
"9146",103488199,"2021-12-22","angelotenfennicoladeli",-34.9128581,-56.1678502997,"Montevideo","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC","visitante",93
"9150",103532718,"2021-12-22","weba69",-34.7618833333,-55.7268716667,"Canelones","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","visitante",6
"9151",103532868,"2021-12-23","weba69",-34.7685466667,-55.75378,"Canelones","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","visitante",6
"9466",103598371,"2021-12-24","weba69",-34.7623366667,-55.7268616667,"Canelones","Patagioenas picazuro","Aves","Columbidae",19,35,"LC","LC","visitante",6
"9467",103598414,"2021-12-24","weba69",-34.7621783333,-55.726795,"Canelones","Sturnus vulgaris","Aves","Sturnidae",19,20,"LC","NE","visitante",6
"9672",103698486,"2006-01-19","abrilgn",-34.6526673699,-54.173737471,"Rocha","Leucochloris albicollis","Aves","Trochilidae",19,8,"LC","LC","visitante",292
"9673",103700791,"2021-12-26","weba69",-34.9064203125,-56.2003356207,"Montevideo","Parabuteo unicinctus","Aves","Accipitridae",19,50,"LC","LC","visitante",6
"9764",103819309,"2021-12-27","angelotenfennicoladeli",-34.3695054,-53.7736124997,"Rocha","Arctocephalus australis","Mammalia","Otariidae",7,150,"LC","LC","visitante",93
"9765",103819363,"2021-12-27","angelotenfennicoladeli",-34.378369901,-53.6510799019,"Rocha","Chelonia mydas","Reptilia","Cheloniidae",5,92,"EN","VU","visitante",93
"9766",103819393,"2021-12-27","angelotenfennicoladeli",-34.3911031,-53.7829965,"Rocha","Otaria byronia","Mammalia","Otariidae",5,210,"LC","LC","visitante",93
"9767",103819475,"2021-12-26","angelotenfennicoladeli",-34.4054952997,-53.7774368997,"Rocha","Arctocephalus australis","Mammalia","Otariidae",7,150,"LC","LC","visitante",93
"9839",103996506,"2021-12-30","weba69",-34.8977283333,-56.1519445,"Montevideo","Molothrus bonariensis","Aves","Icteridae",19,19,"LC","LC","visitante",6
"9867",104064883,"2021-12-31","weba69",-34.7622533333,-55.726555,"Canelones","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","visitante",6
"9868",104066293,"2021-12-29","sarah1398",-34.8847083333,-56.0592,"Montevideo","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC","visitante",208
"9876",104136317,"2022-01-01","weba69",-34.7619783333,-55.7268833333,"Canelones","Sicalis flaveola","Aves","Thraupidae",19,12,"LC","LC","visitante",6
"9881",104178707,"2022-01-01","weba69",-34.7620366667,-55.7268333333,"Canelones","Tyrannus savana","Aves","Tyrannidae",19,38,"LC","LC","visitante",6
"9882",104179203,"2022-01-02","weba69",-34.7622216667,-55.7268716667,"Canelones","Colaptes melanochloros","Aves","Picidae",19,23,"LC","LC","visitante",6
"9888",104208744,"2022-01-02","weba69",-34.7620083333,-55.7269583333,"Canelones","Scinax granulatus","Amphibia","Hylidae",19,4,"LC","LC","visitante",6
"9892",104280996,"2022-01-03","weba69",-34.7641133333,-55.71828,"Canelones","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC","visitante",6
"9913",104431655,"2022-01-05","weba69",-34.7613216667,-55.7283783333,"Canelones","Parabuteo unicinctus","Aves","Accipitridae",19,50,"LC","LC","visitante",6
"9918",104519799,"2022-01-07","igmi",-34.7999833,-56.2361534,"Montevideo","Erythrolamprus poecilogyrus","Reptilia","Colubridae",19,70,"NE","LC","visitante",78
"9930",104581937,"2021-12-19","seba_fornes",-31.8867189722,-58.2041189722,"","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC","visitante",97
"9931",104583048,"2021-12-19","seba_fornes",-31.8861999722,-58.2049269722,"","Thamnophilus caerulescens","Aves","Thamnophilidae",19,13,"LC","LC","visitante",97
"9939",104628603,"2019-12-26","natalieraeber",-31.8254995512,-56.1828640224,"Tacuarembó","Mazama gouazoubira","Mammalia","Cervidae",19,210,"LC","NT","visitante",10
"9980",104790105,"2019-04-05","hernntolosa",-34.9141316793,-54.8994935554,"Maldonado","Theristicus caerulescens","Aves","Threskiornithidae",19,62,"LC","LC","visitante",251
"10038",104881299,"2022-01-13","weba69",-34.7737533333,-55.7607333333,"Canelones","Pitangus sulphuratus","Aves","Tyrannidae",19,22,"LC","LC","visitante",6
"10193",104967268,"2022-01-15","weba69",-34.76217,-55.7269383333,"Canelones","Chlorostilbon lucidus","Aves","Trochilidae",19,7,"LC","LC","visitante",6
"10194",104967396,"2022-01-15","weba69",-34.7620283333,-55.7268366667,"Canelones","Turdus rufiventris","Aves","Turdidae",19,23,"LC","LC","visitante",6
"10196",104974965,"2022-01-15","weba69",-34.7619866667,-55.726975,"Canelones","Zonotrichia capensis","Aves","Passerellidae",19,12,"LC","LC","visitante",6
"10251",105065465,"2022-01-16","weba69",-34.7620383333,-55.7269216667,"Canelones","Rhinella dorbignyi","Amphibia","Bufonidae",10,7,"LC","LC","visitante",6
"10281",105132189,"2022-01-16","abelardomendesjr",-34.8531601587,-56.1985071942,"Montevideo","Aramides cajaneus","Aves","Rallidae",19,36,"LC","LC","visitante",91
"10345",105206129,"2022-01-19","danilo45",-33.1130561667,-58.2450027222,"Río Negro","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC","visitante",46
"10409",105384662,"2022-01-22","weba69",-34.761425,-55.7195666667,"Canelones","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC","visitante",6
"10504",105460574,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Drymornis bridgesii","Aves","Furnariidae",19,26,"LC","LC","visitante",58
"10505",105460683,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Anthus furcatus","Aves","Motacillidae",19,14,"LC","LC","visitante",58
"10506",105460770,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Netta peposaca","Aves","Anatidae",19,46,"LC","LC","visitante",58
"10507",105461120,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Patagioenas maculosa","Aves","Columbidae",19,33,"LC","LC","visitante",58
"10517",105479710,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Bubo virginianus","Aves","Strigidae",19,51,"LC","LC","visitante",58
"10518",105479711,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Bubo virginianus","Aves","Strigidae",19,51,"LC","LC","visitante",58
"10519",105479714,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Paroaria coronata","Aves","Thraupidae",19,17,"LC","LC","visitante",58
"10520",105479716,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Lepidocolaptes angustirostris","Aves","Furnariidae",19,18,"LC","LC","visitante",58
"10521",105479717,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Dryobates spilogaster","Aves","Picidae",19,14,"LC","LC","visitante",58
"10522",105479718,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Rhea americana","Aves","Rheidae",19,140,"NT","LC","visitante",58
"10523",105479719,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Anthus furcatus","Aves","Motacillidae",19,14,"LC","LC","visitante",58
"10524",105479721,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Callonetta leucophrys","Aves","Anatidae",19,31,"LC","LC","visitante",58
"10525",105479723,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Buteogallus meridionalis","Aves","Accipitridae",19,51,"LC","LC","visitante",58
"10526",105479724,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Poospiza nigrorufa","Aves","Thraupidae",19,13,"LC","LC","visitante",58
"10527",105479725,"2021-12-07","ninawenoli",-31.8662978,-54.1641591,"","Serpophaga nigricans","Aves","Tyrannidae",19,11,"LC","LC","visitante",58
