id,observado,usuario,latitude,longitude,place_admin1_name,especie,clase,familia,distribucion,largo_cm,status_global,status_regional,nivel,ranking
65047877,2020-09-05,ornitoloca,-34.6459016517,-54.2201620866,Rocha,Melanophryniscus montevidensis,Amphibia,Bufonidae,4,3,VU,CR,intermedio,14
65075182,2020-11-15,saltito,-33.1666093119,-54.4500000402,Treinta y Tres,Dendropsophus sanborni,Amphibia,Hylidae,19,3,LC,LC,intermedio,51
65075193,2020-11-15,saltito,-33.1666093119,-54.4500000402,Treinta y Tres,Scinax squalirostris,Amphibia,Hylidae,19,3,LC,LC,intermedio,51
65080635,2020-11-17,yamandolivera,-33.2333209065,-54.3751677498,Treinta y Tres,Piaya cayana,Aves,Cuculidae,19,44,LC,LC,intermedio,42
65081093,2020-11-17,sofia_cortizas,-33.3814353366,-56.4962774143,Durazno,Erythrolamprus poecilogyrus,Reptilia,Colubridae,19,70,NE,LC,principiante,316
65113723,2020-11-15,mateoalmada,-32.90598333,-54.44583833,Treinta y Tres,Phyllomedusa iheringii,Amphibia,Phyllomedusidae,12,7.5,LC,LC,intermedio,46
65126728,2020-11-15,saltito,-33.1666093119,-54.4500000402,Treinta y Tres,Phyllomedusa iheringii,Amphibia,Phyllomedusidae,12,7.5,LC,LC,intermedio,51
65130472,2020-11-02,acosta91,-31.278366543,-56.0210888892,Tacuarembó,Pseudopaludicola falcipes,Amphibia,Leptodactylidae,19,2,LC,LC,experimentado,4
65130928,2020-11-02,acosta91,-31.2537892091,-56.0104297449,Rivera,Limnomedusa macroglossa,Amphibia,Alsodidae,19,4.63,LC,LC,experimentado,4
65132018,2020-11-03,acosta91,-31.2538091701,-56.0571849395,Rivera,Myiothlypis leucoblephara,Aves,Parulidae,19,12,LC,LC,experimentado,4
65133235,2020-11-04,acosta91,-31.2819441786,-56.0033263351,Rivera,Tropidurus torquatus,Reptilia,Tropiduridae,4,15,LC,LC,experimentado,4
65133772,2020-11-05,acosta91,-31.3085308329,-56.0185612823,Tacuarembó,Lygophis anomalus,Reptilia,Colubridae,19,62,NE,LC,experimentado,4
65133788,2020-11-05,acosta91,-31.3784637158,-55.9248341705,Tacuarembó,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,experimentado,4
65145713,2020-11-17,saltito,-34.8792915826,-55.2742686868,Maldonado,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,intermedio,51
65145785,2020-11-16,saltito,-33.1666093119,-54.4500000402,Treinta y Tres,Cerdocyon thous,Mammalia,Canidae,19,110,LC,LC,intermedio,51
65145831,2020-11-15,saltito,-33.1666093119,-54.4500000402,Treinta y Tres,Penelope obscura,Aves,Cracidae,19,69,LC,LC,intermedio,51
65146460,2020-11-01,ornitoloca,-34.7998709464,-55.3852058575,Maldonado,Teius oculatus,Reptilia,Teiidae,19,12,NE,LC,intermedio,14
65159430,2020-11-18,martinserrano,-34.7705431649,-55.4628149499,Canelones,Picumnus nebulosus,Aves,Picidae,11,9,NT,LC,experimentado,6
65174296,2020-11-18,martinserrano,-34.77922833,-55.56071333,Canelones,Ophiodes vertebralis,Reptilia,Diploglossidae,19,20,NE,LC,experimentado,6
65178670,2020-11-16,diego_caballero,-31.1787700757,-57.5323359851,Salto,Bubulcus ibis,Aves,Ardeidae,19,37,LC,LC,experimentado,7
65188065,2020-11-14,mateoalmada,-32.97854667,-54.52824667,Treinta y Tres,Bothrops pubescens,Reptilia,Viperidae,14,150,NE,LC,intermedio,46
65194248,2020-11-16,mateoalmada,-32.9064,-54.446995,Treinta y Tres,Mimus saturninus,Aves,Mimidae,19,25,LC,LC,intermedio,46
65194495,2020-11-16,mateoalmada,-32.90642167,-54.44697,Treinta y Tres,Cerdocyon thous,Mammalia,Canidae,19,110,LC,LC,intermedio,46
65195164,2020-11-14,mateoalmada,-32.986255,-54.54540333,Treinta y Tres,Oxyrhopus rhombifer,Reptilia,Colubridae,19,90,NE,LC,intermedio,46
65197783,2020-11-14,sofiamgc,-32.9307045715,-54.4600154087,Treinta y Tres,Bothrops pubescens,Reptilia,Viperidae,14,150,NE,LC,intermedio,31
65198821,2020-11-15,sofiamgc,-32.9307045715,-54.4600154087,Treinta y Tres,Penelope obscura,Aves,Cracidae,19,69,LC,LC,intermedio,31
65199233,2020-11-15,sofiamgc,-32.9307045715,-54.4600154087,Treinta y Tres,Dendropsophus minutus,Amphibia,Hylidae,2,2.8,LC,EN,intermedio,31
65199602,2020-11-15,sofiamgc,-32.9307045715,-54.4600154087,Treinta y Tres,Leptodactylus luctator,Amphibia,Leptodactylidae,19,12,LC,LC,intermedio,31
65199678,2020-11-15,sofiamgc,-32.9307045715,-54.4600154087,Treinta y Tres,Boana pulchella,Amphibia,Hylidae,19,5,LC,LC,intermedio,31
65199715,2020-11-15,sofiamgc,-32.9307045715,-54.4600154087,Treinta y Tres,Phyllomedusa iheringii,Amphibia,Phyllomedusidae,12,7.5,LC,LC,intermedio,31
65205844,2020-11-15,mateoalmada,-32.90594167,-54.44563333,Treinta y Tres,Scinax squalirostris,Amphibia,Hylidae,19,3,LC,LC,intermedio,46
65205877,2020-11-15,mateoalmada,-32.90634167,-54.44711333,Treinta y Tres,Penelope obscura,Aves,Cracidae,19,69,LC,LC,intermedio,46
65207986,2020-10-09,diego_caballero,-34.7720294,-55.8411065,Canelones,Turdus rufiventris,Aves,Turdidae,19,23,LC,LC,experimentado,7
65207987,2020-10-05,diego_caballero,-33.2497112311,-55.1146368858,Florida,Pyrocephalus rubinus,Aves,Tyrannidae,19,13,LC,LC,experimentado,7
65207988,2020-10-03,diego_caballero,-33.1092799271,-55.1319681216,Treinta y Tres,Passer domesticus,Aves,Passeridae,19,13,LC,NE,experimentado,7
65207989,2020-10-03,diego_caballero,-33.1094554775,-55.1338596623,Florida,Passer domesticus,Aves,Passeridae,19,13,LC,NE,experimentado,7
65207990,2020-10-03,diego_caballero,-33.1091787615,-55.132215037,Florida,Pitangus sulphuratus,Aves,Tyrannidae,19,22,LC,LC,experimentado,7
65207991,2020-11-16,diego_caballero,-31.1802148743,-57.5381656853,Salto,Bubulcus ibis,Aves,Ardeidae,19,37,LC,LC,experimentado,7
65211275,2020-11-15,mateoalmada,-32.956525,-54.46818833,Treinta y Tres,Anumbius annumbi,Aves,Furnariidae,19,18,LC,LC,intermedio,46
65212317,2020-11-18,lagunagarzon,-34.7817027476,-54.5372496173,Rocha,Mazama gouazoubira,Mammalia,Cervidae,19,210,LC,NT,intermedio,30
65212368,2020-11-18,lagunagarzon,-34.7644264622,-54.5737621315,Rocha,Rhea americana,Aves,Rheidae,19,140,NT,LC,intermedio,30
65212421,2020-11-18,lagunagarzon,-34.7673173945,-54.5490644127,Rocha,Pyrocephalus rubinus,Aves,Tyrannidae,19,13,LC,LC,intermedio,30
65212464,2020-11-15,renzo_fassolo,-34.9041501146,-56.1295181885,Montevideo,Limosa haemastica,Aves,Scolopacidae,10,34,LC,LC,principiante,138
65213274,2020-11-19,viperez,-32.7673621976,-55.7167059035,Durazno,Athene cunicularia,Aves,Strigidae,19,25,LC,NT,principiante,123
65214916,2020-10-30,ornitoloca,-34.9134287819,-56.1667552963,Montevideo,Bubo virginianus,Aves,Strigidae,19,51,LC,LC,intermedio,14
65222760,2020-11-15,sofiamgc,-32.9307045715,-54.4600154087,Treinta y Tres,Sporophila caerulescens,Aves,Thraupidae,19,11,LC,LC,intermedio,31
65223201,2020-11-15,sofiamgc,-32.9307045715,-54.4600154087,Treinta y Tres,Pyrocephalus rubinus,Aves,Tyrannidae,19,13,LC,LC,intermedio,31
65231508,2020-11-19,vickysm,-34.7669351389,-55.6583413889,Canelones,Mimus saturninus,Aves,Mimidae,19,25,LC,LC,principiante,234
65239282,2020-11-19,daniela_a_lowe,-34.663232132,-55.2017704798,Maldonado,Penelope obscura,Aves,Cracidae,19,69,LC,LC,principiante,59
65245183,2020-11-18,klaus16,-34.75295322,-55.7553991322,Canelones,Scinax squalirostris,Amphibia,Hylidae,19,3,LC,LC,intermedio,23
65245604,2020-11-19,santiagomailhos,-34.1608805,-56.6924833333,San José,Boana pulchella,Amphibia,Hylidae,19,5,LC,LC,experimentado,1
65272909,2020-02-19,ornitoloca,-30.4363122707,-56.5505609661,Artigas,Micrurus altirostris,Reptilia,Elapidae,19,90,NE,LC,intermedio,14
65276402,2020-11-20,rpereirag,-34.6612089844,-56.1055777967,Canelones,Oxyrhopus rhombifer,Reptilia,Colubridae,19,90,NE,LC,intermedio,26
65281758,2020-11-20,rpereirag,-34.7594238611,-54.5445181944,Rocha,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,intermedio,26
65298156,2020-10-06,mateoalmada,-34.83559167,-55.218045,Maldonado,Procyon cancrivorus,Mammalia,Procyonidae,19,107,LC,LC,intermedio,46
65298436,2020-10-13,mateoalmada,-34.83563667,-55.21789167,Maldonado,Lycalopex gymnocercus,Mammalia,Canidae,19,97,LC,NT,intermedio,46
65299711,2020-11-14,aleduarte,-34.3116858314,-54.72616901,Maldonado,Oxyrhopus rhombifer,Reptilia,Colubridae,19,90,NE,LC,intermedio,40
65308316,2020-11-20,diego_caballero,-33.7140442997,-54.5903709,Lavalleja,Erythrolamprus poecilogyrus,Reptilia,Colubridae,19,70,NE,LC,experimentado,7
65342368,2020-11-19,daniela_a_lowe,-34.6743915081,-55.2298302389,Maldonado,Sicalis luteola,Aves,Thraupidae,19,12,LC,LC,principiante,59
65370781,2018-08-01,diego_caballero,-31.1704273056,-57.7488593889,Salto,Leopardus geoffroyi,Mammalia,Felidae,19,90,LC,NT,experimentado,7
65371206,2018-12-19,diego_caballero,-32.2752777778,-56.2552777778,Tacuarembó,Boana pulchella,Amphibia,Hylidae,19,5,LC,LC,experimentado,7
65380199,2019-01-23,diego_caballero,-32.2544444444,-56.28,Tacuarembó,Psomophis obtusus,Reptilia,Colubridae,19,41,LC,LC,experimentado,7
65380285,2018-10-22,diego_caballero,-32.2545203889,-56.2799262778,Tacuarembó,Philodryas patagoniensis,Reptilia,Colubridae,19,150,LC,LC,experimentado,7
65422023,2020-11-17,diego_caballero,-31.878086713,-57.0978383979,Paysandú,Ammodramus humeralis,Aves,Passerellidae,19,11,LC,LC,experimentado,7
65442252,2020-11-22,mateoalmada,-34.65668833,-54.16778667,Rocha,Rhinella dorbignyi,Amphibia,Bufonidae,10,7,LC,LC,intermedio,46
65442371,2020-11-22,mateoalmada,-34.66473833,-54.17280833,Rocha,Nannopterum brasilianum,Aves,Phalacrocoracidae,19,63,LC,LC,intermedio,46
65442701,2020-11-07,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Buteogallus meridionalis,Aves,Accipitridae,19,51,LC,LC,intermedio,22
65442702,2020-11-07,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Geositta cunicularia,Aves,Furnariidae,19,14,LC,LC,intermedio,22
65442703,2020-11-13,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Chauna torquata,Aves,Anhimidae,19,85,LC,LC,intermedio,22
65442704,2020-11-11,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Milvago chimango,Aves,Falconidae,19,37,LC,LC,intermedio,22
65442705,2020-11-11,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Milvago chimachima,Aves,Falconidae,19,37,LC,LC,intermedio,22
65442708,2020-11-07,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Pyrocephalus rubinus,Aves,Tyrannidae,19,13,LC,LC,intermedio,22
65442709,2020-11-12,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Phimosus infuscatus,Aves,Threskiornithidae,19,40,LC,LC,intermedio,22
65442710,2020-11-12,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Plegadis chihi,Aves,Threskiornithidae,19,40,LC,LC,intermedio,22
65442711,2020-11-12,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Platalea ajaja,Aves,Threskiornithidae,19,55,LC,LC,intermedio,22
65442712,2020-11-10,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Fregata magnificens,Aves,Fregatidae,6,65,LC,LC,intermedio,22
65442713,2020-11-07,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Rupornis magnirostris,Aves,Accipitridae,19,38,LC,LC,intermedio,22
65442715,2020-11-10,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Falco sparverius,Aves,Falconidae,19,26,LC,LC,intermedio,22
65443174,2020-11-08,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Cercosaura schreibersii,Reptilia,Gymnophthalmidae,19,5,LC,LC,intermedio,22
65443175,2020-11-13,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,intermedio,22
65443176,2020-11-07,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,intermedio,22
65443177,2020-11-10,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Athene cunicularia,Aves,Strigidae,19,25,LC,NT,intermedio,22
65443178,2020-11-08,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Rauenia bonariensis,Aves,Thraupidae,19,17,LC,LC,intermedio,22
65443179,2020-11-08,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Rauenia bonariensis,Aves,Thraupidae,19,17,LC,LC,intermedio,22
65443180,2020-11-10,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Patagioenas maculosa,Aves,Columbidae,19,33,LC,LC,intermedio,22
65443181,2020-11-07,leo_lagos,-34.4015822879,-53.9349071941,Rocha,Melanophryniscus montevidensis,Amphibia,Bufonidae,4,3,VU,CR,intermedio,22
65443183,2020-11-10,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Vanellus chilensis,Aves,Charadriidae,19,32,LC,LC,intermedio,22
65443184,2020-11-11,leo_lagos,-34.4197390452,-53.8662624588,Rocha,Cariama cristata,Aves,Cariamidae,19,70,LC,LC,intermedio,22
65469405,2020-11-17,diego_caballero,-31.8926602786,-57.0486208324,Paysandú,Sporophila ruficollis,Aves,Thraupidae,7,9,NT,VU,experimentado,7
65479770,2020-11-20,diego_caballero,-33.6548242926,-54.6318689949,Lavalleja,Limnoctites rectirostris,Aves,Furnariidae,13,15,NT,VU,experimentado,7
65483467,2020-11-07,leo_lagos,-34.3432307306,-53.8346871051,Rocha,Sturnus vulgaris,Aves,Sturnidae,19,20,LC,NE,intermedio,22
65527277,2020-11-20,diego_caballero,-33.7535235869,-54.7328861905,Lavalleja,Rhea americana,Aves,Rheidae,19,140,NT,LC,experimentado,7
65528410,2020-11-17,diego_caballero,-31.866862,-57.086737,Paysandú,Zonotrichia capensis,Aves,Passerellidae,19,12,LC,LC,experimentado,7
65533987,2020-11-24,santiagomailhos,-34.8772783333,-56.0227055,Canelones,Ardea cocoi,Aves,Ardeidae,19,75,LC,LC,experimentado,1
65534213,2020-11-11,mati07,-34.8792010922,-56.0936305672,Montevideo,Molothrus bonariensis,Aves,Icteridae,19,19,LC,LC,principiante,80
65534265,2020-11-11,mati07,-34.8933785401,-56.0899763927,Montevideo,Drymornis bridgesii,Aves,Furnariidae,19,26,LC,LC,principiante,80
65534349,2020-11-11,mati07,-34.8806216975,-56.0920802504,Montevideo,Myocastor coypus,Mammalia,Echimyidae,19,85,LC,LC,principiante,80
65542446,2020-11-24,viperez,-34.3293217976,-55.017865735,Lavalleja,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,principiante,123
65580088,2020-11-20,diego_caballero,-33.706427909,-54.6177249789,Lavalleja,Chrysomus ruficapillus,Aves,Icteridae,19,17,LC,LC,experimentado,7
65597403,2020-11-25,erika06,-34.3247777917,-55.0269986075,Lavalleja,Rauenia bonariensis,Aves,Thraupidae,19,17,LC,LC,principiante,89
65608002,2020-11-25,erika06,-34.3249575711,-54.9917970359,Lavalleja,Hydropsalis torquata,Aves,Caprimulgidae,19,40,LC,LC,principiante,89
65608076,2020-11-25,erika06,-34.3680653352,-54.9581579028,Lavalleja,Pyrocephalus rubinus,Aves,Tyrannidae,19,13,LC,LC,principiante,89
65608118,2020-11-25,erika06,-34.3646516397,-54.9486300733,Lavalleja,Pseudoleistes virescens,Aves,Icteridae,19,21,LC,LC,principiante,89
65608193,2020-11-25,erika06,-34.3647652531,-54.9570478764,Lavalleja,Mimus saturninus,Aves,Mimidae,19,25,LC,LC,principiante,89
65608205,2020-11-25,erika06,-34.3609979271,-54.9224128142,Lavalleja,Furnarius rufus,Aves,Furnariidae,19,18,LC,LC,principiante,89
65617804,2020-11-25,joselinlistur,-33.3685050621,-58.0907681957,Soriano,Thamnophilus ruficapillus,Aves,Thamnophilidae,19,16,LC,LC,intermedio,38
65637964,2020-11-26,miguellatronico,-34.759084,-55.763651,Canelones,Sicalis flaveola,Aves,Thraupidae,19,12,LC,LC,principiante,144
65688467,2020-11-20,diego_caballero,-33.6627021559,-54.6900312164,Lavalleja,Heteroxolmis dominicana,Aves,Tyrannidae,17,19,VU,VU,experimentado,7
65708925,2020-11-25,osvaldo-1947,-34.7907055169,-55.8672625211,Canelones,Tyrannus savana,Aves,Tyrannidae,19,38,LC,LC,principiante,90
65718757,2020-11-27,santiagomailhos,-34.8794783333,-56.0271221667,Montevideo,Vanellus chilensis,Aves,Charadriidae,19,32,LC,LC,experimentado,1
65732085,2020-11-27,joselinlistur,-33.2473917068,-58.0471199378,Soriano,Piranga flava,Aves,Cardinalidae,19,17,LC,LC,intermedio,38
65757307,2020-11-28,johasmith,-34.37384557,-55.28951165,Lavalleja,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,principiante,171
65757318,2020-11-28,johasmith,-34.37384704,-55.28952508,Lavalleja,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,principiante,171
65810555,2020-11-20,diego_caballero,-33.7053278671,-54.6036514282,Lavalleja,Pyrocephalus rubinus,Aves,Tyrannidae,19,13,LC,LC,experimentado,7
65811452,2020-11-20,diego_caballero,-33.683333,-54.65,Lavalleja,Milvago chimango,Aves,Falconidae,19,37,LC,LC,experimentado,7
65836206,2020-11-29,dayana_perez_fornelli,-34.837955,-55.98898,Canelones,Nycticorax nycticorax,Aves,Ardeidae,19,47,LC,LC,principiante,1067
65888491,2020-11-20,diego_caballero,-33.7293683091,-54.4189781264,Lavalleja,Amblyramphus holosericeus,Aves,Icteridae,19,22,LC,VU,experimentado,7
65895899,2020-11-20,diego_caballero,-33.7055740286,-54.5744663119,Lavalleja,Tringa melanoleuca,Aves,Scolopacidae,19,33,LC,LC,experimentado,7
65895900,2020-11-20,diego_caballero,-33.6959021849,-54.5761856079,Lavalleja,Colaptes campestris,Aves,Picidae,19,27,LC,LC,experimentado,7
65896644,2020-11-17,diego_caballero,-31.8897993488,-57.1553004013,Paysandú,Polystictus pectoralis,Aves,Tyrannidae,19,9,NT,VU,experimentado,7
65912324,2020-11-30,pablobaldu,-34.8673649669,-56.0629419052,Montevideo,Syrigma sibilatrix,Aves,Ardeidae,19,48,LC,LC,experimentado,9
65940484,2020-12-01,santiagomailhos,-34.8736616667,-56.01481945,Canelones,Egretta thula,Aves,Ardeidae,19,39,LC,LC,experimentado,1
65946154,2020-11-22,belen_olivera,-34.1671567764,-53.7412373722,Rocha,Philodryas aestiva,Reptilia,Colubridae,19,100,NE,LC,principiante,116
65946424,2020-11-26,belen_olivera,-34.9236916408,-54.8808580264,Maldonado,Teius oculatus,Reptilia,Teiidae,19,12,NE,LC,principiante,116
66016362,2020-12-02,santiagomailhos,-34.8783116667,-56.0266083333,Montevideo,Anas georgica,Aves,Anatidae,19,44,LC,LC,experimentado,1
66017524,2020-12-02,santiagomailhos,-34.8767,-56.0212445,Canelones,Phrynops hilarii,Reptilia,Chelidae,19,34,NE,LC,experimentado,1
66065145,2020-11-20,diego_caballero,-33.7183719079,-54.5724063754,Lavalleja,Theristicus caerulescens,Aves,Threskiornithidae,19,62,LC,LC,experimentado,7
66065146,2020-11-20,diego_caballero,-33.7174958858,-54.5724050343,Lavalleja,Anumbius annumbi,Aves,Furnariidae,19,18,LC,LC,experimentado,7
66073347,2020-11-25,carabio_mag,-34.8649903879,-56.2249347568,Montevideo,Turdus amaurochalinus,Aves,Turdidae,19,21,LC,LC,intermedio,27
66091076,2020-11-14,saltito,-33.1666093119,-54.4500000402,Treinta y Tres,Bothrops pubescens,Reptilia,Viperidae,14,150,NE,LC,intermedio,51
66091087,2020-11-14,saltito,-33.1666093119,-54.4500000402,Treinta y Tres,Pyrocephalus rubinus,Aves,Tyrannidae,19,13,LC,LC,intermedio,51
66104926,2020-12-04,santiagomailhos,-34.89913,-56.0646028333,Montevideo,Egretta thula,Aves,Ardeidae,19,39,LC,LC,experimentado,1
66145284,2020-11-29,mati07,-34.835913813,-54.6451454982,Maldonado,Milvago chimango,Aves,Falconidae,19,37,LC,LC,principiante,80
66145435,2020-11-25,mati07,-34.8342128353,-55.211279355,Maldonado,Embernagra platensis,Aves,Thraupidae,19,20,LC,LC,principiante,80
66160331,2020-12-05,santiagomailhos,-33.1346888333,-57.1771366667,Soriano,Coscoroba coscoroba,Aves,Anatidae,19,71,LC,LC,experimentado,1
66163516,2020-12-05,mauro148,-32.8605999722,-55.6224709722,Durazno,Lycalopex gymnocercus,Mammalia,Canidae,19,97,LC,NT,intermedio,54
66207813,2020-12-04,klaus16,-34.7684901746,-55.7261092934,Canelones,Tyrannus savana,Aves,Tyrannidae,19,38,LC,LC,intermedio,23
66246816,2020-12-04,diego_caballero,-33.2870328665,-55.0788487128,Treinta y Tres,Cathartes aura,Aves,Cathartidae,19,60,LC,LC,experimentado,7
66292288,2011-04-03,diego_caballero,-33.8444739285,-53.4738509399,Rocha,Calidris alba,Aves,Scolopacidae,6,19,LC,LC,experimentado,7
66297486,2020-12-08,renzo_fassolo,-34.8732659146,-55.2783466503,Maldonado,Chroicocephalus maculipennis,Aves,Laridae,19,35,LC,LC,principiante,138
66299907,2020-11-20,diego_caballero,-33.7037414433,-54.6189347406,Lavalleja,Colaptes campestris,Aves,Picidae,19,27,LC,LC,experimentado,7
66318048,2020-12-08,rpereirag,-34.88056256,-56.08859482,Montevideo,Didelphis albiventris,Mammalia,Didelphidae,19,90,LC,LC,intermedio,26
66328079,2020-12-07,belen_olivera,-34.7857261217,-55.4709272459,Canelones,Leopardus geoffroyi,Mammalia,Felidae,19,90,LC,NT,principiante,116
66328476,2007-02-09,diego_caballero,-34.6957854492,-54.5312193555,Maldonado,Calidris subruficollis,Aves,Scolopacidae,19,20,NT,VU,experimentado,7
66328674,2018-12-01,diego_caballero,-31.1804002187,-57.5216861931,Salto,Vanellus chilensis,Aves,Charadriidae,19,32,LC,LC,experimentado,7
66335276,2020-12-09,mirmeleon,-34.8823428936,-55.2206680924,Maldonado,Stephanophorus diadematus,Aves,Thraupidae,19,18,LC,LC,experimentado,11
66370626,2020-12-09,renzo_fassolo,-34.8743273906,-55.2731605992,Maldonado,Sicalis flaveola,Aves,Thraupidae,19,12,LC,LC,principiante,138
66370642,2020-12-09,renzo_fassolo,-34.8738886635,-55.2726781368,Maldonado,Myiopsitta monachus,Aves,Psittacidae,19,27,LC,LC,principiante,138
66391502,2020-12-10,renzo_fassolo,-34.8707924765,-55.2754478529,Maldonado,Vanellus chilensis,Aves,Charadriidae,19,32,LC,LC,principiante,138
66399094,2020-12-10,santiagomailhos,-32.5290866667,-58.0378945,Río Negro,Leptodactylus luctator,Amphibia,Leptodactylidae,19,12,LC,LC,experimentado,1
66416395,2020-08-23,diego_caballero,-33.1613262011,-58.2965252317,Río Negro,Serpophaga nigricans,Aves,Tyrannidae,19,11,LC,LC,experimentado,7
66471840,2020-12-05,diego_caballero,-34.7770069157,-55.8372022958,Canelones,Molothrus bonariensis,Aves,Icteridae,19,19,LC,LC,experimentado,7
66471841,2020-12-05,diego_caballero,-34.7744071991,-55.8400751906,Canelones,Furnarius rufus,Aves,Furnariidae,19,18,LC,LC,experimentado,7
66480447,2020-12-12,rpereirag,-34.7649900557,-54.5422861353,Rocha,Cavia aperea,Mammalia,Caviidae,19,24,LC,LC,intermedio,26
66483090,2020-12-12,lagunagarzon,-34.7839579722,-54.5450489722,Rocha,Mazama gouazoubira,Mammalia,Cervidae,19,210,LC,NT,intermedio,30
66492915,2020-12-12,rpereirag,-32.6937726217,-58.1163631752,Río Negro,Oxyrhopus rhombifer,Reptilia,Colubridae,19,90,NE,LC,intermedio,26
