"id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
102527900,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9892603798","-53.5393633614","Rocha","Mammalia","Tayassuidae","Pecari tajacu",1,"Baja",95,"Mediano","CR","LC"
102527901,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9896235878","-53.539895387","Rocha","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
102529663,"2021-11-15","jorgejuanrueda","visitante",2,"-33.984699612","-53.5317798108","Rocha","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
102529665,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9857675485","-53.5284931524","Rocha","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
102529666,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9857866223","-53.528555353","Rocha","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
102531083,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9883421302","-53.532151131","Rocha","Aves","Scolopacidae","Calidris alba",6,"Media",19,"Pequeño","LC","LC"
102531085,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9976782173","-53.5354691028","Rocha","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
102531087,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9379798986","-53.5903500327","Rocha","Reptilia","Cheloniidae","Chelonia mydas",5,"Baja",92,"Mediano","VU","EN"
102531089,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9561348278","-53.5966791295","Rocha","Aves","Spheniscidae","Spheniscus magellanicus",6,"Media",47,"Mediano","NT","NT"
102531090,"2021-11-15","jorgejuanrueda","visitante",2,"-33.999552331","-53.5342152251","Rocha","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
102533882,"2021-11-15","jorgejuanrueda","visitante",2,"-34.0028494698","-53.5536520603","Rocha","Aves","Rallidae","Aramides ypecaha",19,"Alta",45,"Mediano","LC","LC"
102533883,"2021-11-15","jorgejuanrueda","visitante",2,"-34.0054889278","-53.5558675616","Rocha","Mammalia","Cervidae","Axis axis",13,"Media",140,"Mediano","LC","LC"
102533884,"2021-11-15","jorgejuanrueda","visitante",2,"-34.0042850007","-53.5510631539","Rocha","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
102533886,"2021-11-15","jorgejuanrueda","visitante",2,"-34.0036779549","-53.5389663398","Rocha","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
102533887,"2021-11-15","jorgejuanrueda","visitante",2,"-34.0043383656","-53.5545126437","Rocha","Mammalia","Caviidae","Hydrochoerus hydrochaeris",19,"Alta",115,"Mediano","NT","LC"
102533888,"2021-11-15","jorgejuanrueda","visitante",2,"-34.0040893289","-53.556261444","Rocha","Mammalia","Caviidae","Hydrochoerus hydrochaeris",19,"Alta",115,"Mediano","NT","LC"
102547144,"2014-02-07","diego_v","visitante",30,"-34.460719","-57.83391","Colonia","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
102549640,"2021-11-15","jorgejuanrueda","visitante",2,"-33.999552331","-53.5342152251","Rocha","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
102902236,"2021-11-15","jorgejuanrueda","visitante",2,"-33.987400398","-53.5505488755","Rocha","Aves","Anatidae","Callonetta leucophrys",19,"Alta",31,"Mediano","LC","LC"
102902237,"2021-11-15","jorgejuanrueda","visitante",2,"-33.9874980274","-53.5504979136","Rocha","Aves","Anatidae","Callonetta leucophrys",19,"Alta",31,"Mediano","LC","LC"
102909341,"2021-11-17","jorgejuanrueda","visitante",2,"-34.3985411814","-53.7840990042","Rocha","Aves","Icteridae","Icterus pyrrhopterus",19,"Alta",19,"Pequeño","LC","LC"
102909343,"2021-11-17","jorgejuanrueda","visitante",2,"-34.3986029253","-53.7841526484","Rocha","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
102909345,"2021-11-17","jorgejuanrueda","visitante",2,"-34.3984853466","-53.7836953318","Rocha","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
102909346,"2021-11-17","jorgejuanrueda","visitante",2,"-34.3987475222","-53.7836423581","Rocha","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
102909347,"2021-11-17","jorgejuanrueda","visitante",2,"-34.39850986","-53.7840480422","Rocha","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
102956522,"2014-02-01","diego_v","visitante",30,"-34.8643645","-55.2716278","Maldonado","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
102956611,"2014-02-01","diego_v","visitante",30,"-34.9363205","-54.9377826","Maldonado","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
102956992,"2015-02-03","diego_v","visitante",30,"-34.8643645","-55.2716278","Maldonado","Aves","Laridae","Thalasseus maximus",8,"Media",44,"Mediano","CR","LC"
102957081,"2014-02-01","diego_v","visitante",30,"-34.9363205","-54.9377826","Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
102957259,"2015-01-31","diego_v","visitante",30,"-34.8643645","-55.2716278","Maldonado","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
102957442,"2014-02-01","diego_v","visitante",30,"-34.9363205","-54.9377826","Maldonado","Aves","Scolopacidae","Calidris fuscicollis",19,"Alta",16,"Pequeño","LC","LC"
102957536,"2015-02-03","diego_v","visitante",30,"-34.8643645","-55.2716278","Maldonado","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
102957592,"2014-02-01","diego_v","visitante",30,"-34.8643645","-55.2716278","Maldonado","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
103013278,"2021-11-13","boogan_boy","visitante",83,"-34.9016110241","-56.2126446431","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
103013282,"2021-11-13","boogan_boy","visitante",83,"-34.9016592913","-56.2126446412","Montevideo","Aves","Podicipedidae","Podiceps major",19,"Alta",51,"Grande","LC","LC"
103146266,"2021-12-16","weba69","visitante",6,"-34.7621083044","-55.7270084551","Canelones","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
103155694,"2021-12-16","yotaut","visitante",53,"-34.812444415","-54.6517276689","Maldonado","Aves","Threskiornithidae","Phimosus infuscatus",19,"Alta",40,"Mediano","LC","LC"
103220476,"2021-12-15","emilia_tauber","visitante",128,"-34.9258330683","-56.1675167084","Montevideo","Aves","Ardeidae","Nycticorax nycticorax",19,"Alta",47,"Mediano","LC","LC"
103223401,"2021-12-15","emilia_tauber","visitante",128,"-34.9268996378","-56.1659526452","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
103242750,"2021-12-17","weba69","visitante",6,"-34.7566133333","-55.710675","Canelones","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
103243926,"2021-12-17","weba69","visitante",6,"-34.7602416667","-55.7254616667","Canelones","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
103388975,"2021-12-20","weba69","visitante",6,"-34.7599133333","-55.724555","Canelones","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
103394948,"2018-02-15","noammarkus","visitante",199,"-34.9228111504","-56.2342489224","Montevideo","Aves","Tyrannidae","Myiodynastes maculatus",19,"Alta",19,"Pequeño","LC","LC"
103429436,"2021-12-21","weba69","visitante",6,"-34.7701616667","-55.7491533333","Canelones","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
103485530,"2021-12-22","angelotenfennicoladeli","visitante",93,"-34.9129530229","-56.1682481971","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
103488199,"2021-12-22","angelotenfennicoladeli","visitante",93,"-34.9128581","-56.1678502997","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
103532718,"2021-12-22","weba69","visitante",6,"-34.7618833333","-55.7268716667","Canelones","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
103532868,"2021-12-23","weba69","visitante",6,"-34.7685466667","-55.75378","Canelones","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
103598371,"2021-12-24","weba69","visitante",6,"-34.7623366667","-55.7268616667","Canelones","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
103598414,"2021-12-24","weba69","visitante",6,"-34.7621783333","-55.726795","Canelones","Aves","Sturnidae","Sturnus vulgaris",19,"Alta",20,"Mediano","NE","LC"
103698486,"2006-01-19","abrilgn","visitante",292,"-34.6526673699","-54.173737471","Rocha","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
103700791,"2021-12-26","weba69","visitante",6,"-34.9064203125","-56.2003356207","Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
103819309,"2021-12-27","angelotenfennicoladeli","visitante",93,"-34.3695054","-53.7736124997","Rocha","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
103819363,"2021-12-27","angelotenfennicoladeli","visitante",93,"-34.378369901","-53.6510799019","Rocha","Reptilia","Cheloniidae","Chelonia mydas",5,"Baja",92,"Mediano","VU","EN"
103819393,"2021-12-27","angelotenfennicoladeli","visitante",93,"-34.3911031","-53.7829965","Rocha","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
103819475,"2021-12-26","angelotenfennicoladeli","visitante",93,"-34.4054952997","-53.7774368997","Rocha","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
103996506,"2021-12-30","weba69","visitante",6,"-34.8977283333","-56.1519445","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
104064883,"2021-12-31","weba69","visitante",6,"-34.7622533333","-55.726555","Canelones","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
104066293,"2021-12-29","sarah1398","visitante",208,"-34.8847083333","-56.0592","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
104136317,"2022-01-01","weba69","visitante",6,"-34.7619783333","-55.7268833333","Canelones","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
104178707,"2022-01-01","weba69","visitante",6,"-34.7620366667","-55.7268333333","Canelones","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
104179203,"2022-01-02","weba69","visitante",6,"-34.7622216667","-55.7268716667","Canelones","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
104208744,"2022-01-02","weba69","visitante",6,"-34.7620083333","-55.7269583333","Canelones","Amphibia","Hylidae","Scinax granulatus",19,"Alta",4,"Pequeño","LC","LC"
104280996,"2022-01-03","weba69","visitante",6,"-34.7641133333","-55.71828","Canelones","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
104431655,"2022-01-05","weba69","visitante",6,"-34.7613216667","-55.7283783333","Canelones","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
104519799,"2022-01-07","igmi","visitante",78,"-34.7999833","-56.2361534","Montevideo","Reptilia","Colubridae","Erythrolamprus poecilogyrus",19,"Alta",70,"Mediano","LC","NE"
104581937,"2021-12-19","seba_fornes","visitante",97,"-31.8867189722","-58.2041189722","NA","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
104583048,"2021-12-19","seba_fornes","visitante",97,"-31.8861999722","-58.2049269722","NA","Aves","Thamnophilidae","Thamnophilus caerulescens",19,"Alta",13,"Pequeño","LC","LC"
104628603,"2019-12-26","natalieraeber","visitante",10,"-31.8254995512","-56.1828640224","Tacuarembó","Mammalia","Cervidae","Mazama gouazoubira",19,"Alta",210,"Grande","NT","LC"
104790105,"2019-04-05","hernntolosa","visitante",251,"-34.9141316793","-54.8994935554","Maldonado","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
104881299,"2022-01-13","weba69","visitante",6,"-34.7737533333","-55.7607333333","Canelones","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
104967268,"2022-01-15","weba69","visitante",6,"-34.76217","-55.7269383333","Canelones","Aves","Trochilidae","Chlorostilbon lucidus",19,"Alta",7,"Pequeño","LC","LC"
104967396,"2022-01-15","weba69","visitante",6,"-34.7620283333","-55.7268366667","Canelones","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
104974965,"2022-01-15","weba69","visitante",6,"-34.7619866667","-55.726975","Canelones","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
105065465,"2022-01-16","weba69","visitante",6,"-34.7620383333","-55.7269216667","Canelones","Amphibia","Bufonidae","Rhinella dorbignyi",10,"Media",7,"Mediano","LC","LC"
105132189,"2022-01-16","abelardomendesjr","visitante",91,"-34.8531601587","-56.1985071942","Montevideo","Aves","Rallidae","Aramides cajaneus",19,"Alta",36,"Mediano","LC","LC"
105206129,"2022-01-19","danilo45","visitante",46,"-33.1130561667","-58.2450027222","Río Negro","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
105384662,"2022-01-22","weba69","visitante",6,"-34.761425","-55.7195666667","Canelones","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
105460574,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Furnariidae","Drymornis bridgesii",19,"Alta",26,"Mediano","LC","LC"
105460683,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Motacillidae","Anthus furcatus",19,"Alta",14,"Pequeño","LC","LC"
105460770,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Anatidae","Netta peposaca",19,"Alta",46,"Mediano","LC","LC"
105461120,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
105479710,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Strigidae","Bubo virginianus",19,"Alta",51,"Grande","LC","LC"
105479711,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Strigidae","Bubo virginianus",19,"Alta",51,"Grande","LC","LC"
105479714,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
105479716,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Furnariidae","Lepidocolaptes angustirostris",19,"Alta",18,"Pequeño","LC","LC"
105479717,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Picidae","Dryobates spilogaster",19,"Alta",14,"Pequeño","LC","LC"
105479718,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
105479719,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Motacillidae","Anthus furcatus",19,"Alta",14,"Pequeño","LC","LC"
105479721,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Anatidae","Callonetta leucophrys",19,"Alta",31,"Mediano","LC","LC"
105479723,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Accipitridae","Buteogallus meridionalis",19,"Alta",51,"Grande","LC","LC"
105479724,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Thraupidae","Poospiza nigrorufa",19,"Alta",13,"Pequeño","LC","LC"
105479725,"2021-12-07","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Tyrannidae","Serpophaga nigricans",19,"Alta",11,"Pequeño","LC","LC"
105479726,"2021-12-08","ninawenoli","visitante",58,"-31.8662978","-54.1641591","NA","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
105598762,"2022-01-25","gantproductions","visitante",29,"-34.9166216667","-54.9550216667","Maldonado","Amphibia","Hylidae","Scinax granulatus",19,"Alta",4,"Pequeño","LC","LC"
105672613,"2022-01-26","gantproductions","visitante",29,"-34.8584833333","-55.0551416667","Maldonado","Aves","Alcedinidae","Chloroceryle americana",19,"Alta",18,"Pequeño","LC","LC"
105684088,"2022-01-27","gantproductions","visitante",29,"-34.888205","-55.0218361667","Maldonado","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
105684149,"2022-01-27","gantproductions","visitante",29,"-34.8920883333","-55.0121888833","Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
105684359,"2022-01-27","gantproductions","visitante",29,"-34.89117","-55.0103611167","Maldonado","Aves","Accipitridae","Rostrhamus sociabilis",19,"Alta",41,"Mediano","LC","LC"
105684461,"2022-01-27","gantproductions","visitante",29,"-34.889655","-55.0090138833","Maldonado","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
105684514,"2022-01-27","gantproductions","visitante",29,"-34.889305","-55.0093527833","Maldonado","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
105713902,"2022-01-27","gantproductions","visitante",29,"-34.902345","-55.0174416667","Maldonado","Mammalia","Caviidae","Cavia aperea",19,"Alta",24,"Pequeño","LC","LC"
105714019,"2022-01-27","gantproductions","visitante",29,"-34.9035116667","-55.012325","Maldonado","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
105734440,"2022-01-28","gantproductions","visitante",29,"-34.8924216667","-55.0215833333","Maldonado","Aves","Rallidae","Aramides cajaneus",19,"Alta",36,"Mediano","LC","LC"
105781229,"2016-12-16","benediktschnitzer","visitante",325,"-34.4732284988","-57.8495905102","Colonia","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
105822625,"2021-07-21","ximena87","visitante",534,"-34.32307413","-54.99151356","Lavalleja","Aves","Vireonidae","Cyclarhis gujanensis",19,"Alta",16,"Pequeño","LC","LC"
105908890,"2022-01-29","gantproductions","visitante",29,"-34.921995","-54.951375","Maldonado","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
105922234,"2022-01-31","javier106","visitante",8,"-34.8431399383","-55.2982946021","Maldonado","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
105922235,"2022-01-31","javier106","visitante",8,"-34.8431399383","-55.2982946021","Maldonado","Aves","Troglodytidae","Troglodytes aedon",19,"Alta",10,"Pequeño","LC","LC"
105922237,"2022-01-31","javier106","visitante",8,"-34.8431399383","-55.2982946021","Maldonado","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
105922239,"2022-01-31","javier106","visitante",8,"-34.8431399383","-55.2982946021","Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
105922241,"2022-01-31","javier106","visitante",8,"-34.8431399383","-55.2982946021","Maldonado","Aves","Cardinalidae","Piranga flava",19,"Alta",17,"Pequeño","LC","LC"
105923903,"2022-01-31","javier106","visitante",8,"-34.8442670169","-55.3027577979","Maldonado","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
105965699,"2022-02-01","gantproductions","visitante",29,"-34.8903848253","-55.0089094502","Maldonado","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
